gene,average,median,max,min,growth_correlation
b0726,9.613587527484654,9.74253941166481,11.9216339397058,6.2450222062296,-0.3150841412679403
b0727,10.21117438441982,10.3940200657911,12.3065667246509,7.21317213378089,-0.30345613265509047
b0728,10.355243970575088,10.4816422287303,12.3667520034289,6.99564578174983,-0.3623612525496138
b0729,10.508302181433384,10.624617143291,12.5337148958381,7.31518886074162,-0.4112079305406682
b0730,5.078917861440166,5.06993797523221,6.11983695114756,4.16119982945927,-0.03822833895270275
b0731,0.858403547836673,0.752406107306688,2.75327804831744,0.0,-0.26449648714070956
b0732,4.123253638480263,4.20499149406284,5.22151924569736,2.84502315719202,-0.2662768763257183
b0733,8.989307578728296,8.66913207304281,11.7057630209304,7.25430447144668,0.3171370974291762
b0734,8.67711143567539,8.36021886400961,11.6395533659407,7.17204399055501,0.26656435974073045
b0735,6.461018942142272,6.41392760525683,10.1901302787108,3.63185182978501,-0.15623216636395518
b0736,7.479978776839495,7.59683641599222,8.99827837151266,5.80245631025482,-0.449211383273563
b0737,7.69541594527276,7.81311657829431,8.79343124437825,5.82200431035386,-0.1856574849392298
b0738,6.455662367301381,6.65269440249657,7.53531143189414,4.88717531270223,-0.4008979406490634
b0739,6.9399140774405215,7.03105304088018,8.08799903687002,4.99673637149391,-0.24430757922366172
b0740,9.38943445430111,9.47763869466831,10.5517268781088,8.27830404682726,-0.2994638226498413
b0741,11.237327368275492,11.262175284218,13.5889430744507,9.76803928298277,0.13180766816110942
b0742,9.191548762505992,9.33128271197042,9.96399935263096,7.81053780135804,-0.1044213952592475
b0750,8.146282347987485,8.23936771213658,9.87235753548158,3.35663977002949,0.22280428346368122
b0751,7.627645886017089,7.63112689134747,9.4623863172647,3.3717427352723,-0.03379553016638656
b0752,5.551015717386176,5.63262033637583,7.35405854992977,4.26015612767471,-0.005618677873241259
b0753,4.618520657703277,4.52016537381667,9.32034378431925,0.0,-0.3779073818993226
b0754,9.97084886617102,10.2356615911242,11.4856334826653,6.53365543656872,0.3480832960064505
b0755,10.902802888496451,10.8264250309226,12.8960071028902,9.63108821338605,0.106892825262497
b0756,8.789302357020734,8.77032771656087,10.7697165788333,7.50968085811876,-0.12827208583938754
b0757,6.905692969941736,6.80653451689935,10.4557453294078,5.60778251043507,-0.12144551394016787
b0758,6.067892688552333,5.90507887531036,9.72184488221968,4.24042849627878,0.17463690096132498
b0759,6.907031471121468,6.74675926353915,10.5289939924706,5.33584717539856,0.21858940565326132
b0760,7.191879753640029,7.31670033469827,8.46867521003699,5.19685846292152,-0.14733061336444625
b0761,6.221447032331595,6.19289545784539,6.95789905573205,5.44407294274947,0.023521475701658422
b0762,5.894839350841554,6.30550746250324,8.34232859391444,0.0,-0.3471658687416805
b0763,6.357946736633934,6.10808332580795,9.25237342315798,4.55989941160585,0.024002546738876317
b0764,5.408368752786475,5.1683634507595,7.98114439048917,4.13365818881568,-0.2969518203904409
b0765,5.193307666708708,5.02686966412951,7.8136666503781,3.764135380146,-0.41029215675897623
b0766,5.958016064573004,6.02107629406803,6.97426695925238,4.15764681647325,0.09485909408813813
b0767,8.120519111501434,8.07742250692742,9.92193871037335,6.79911139427124,-0.12032803808504004
b0768,1.9912620864458803,2.01739912682922,3.13825109030401,0.0,-0.4002580582091977
b0770,1.1647834377063957,1.14982028778678,2.49615082406838,0.0,-0.1685097216317632
b0771,2.380098056748359,2.36016651880877,4.44337009939585,0.772224164961727,0.04038910139456817
b0772,8.03266858644755,8.13134484029071,9.51117216968741,6.0339928355593,0.08758854578589567
b0773,7.271047498576514,7.26353525264024,9.09492585644593,5.20544152342477,-0.4957697860177061
b0774,6.149204189155188,6.26210949852405,8.85178502626885,2.55985147691291,-0.3988090490609511
b0775,6.8880693773896216,7.10263793354156,9.64890851777642,2.82100553509952,-0.3511204191811755
b0776,6.096457251547276,6.43220483958708,8.2741501393782,2.11897379840008,-0.3709880734146151
b0777,5.596295237486838,5.86226407717384,7.62620546605639,2.21827027727676,-0.27085690444149635
b0778,6.33434360466362,6.50798708811264,8.56399749449897,2.77164211375058,-0.18658369158678903
b0779,7.067754491090394,7.0188123784078,8.70872570400636,5.85528063133586,-0.07248407442457244
b0780,6.1182173982580705,6.1179230743744,7.70170776629293,5.07570854087318,-0.15972485801488892
b0781,7.789478832670222,7.64840270259114,10.1400061158685,6.36876997082886,0.17447924876599574
b0782,8.05058292767259,7.98970937440204,10.3802237858089,6.22657837409748,-0.11281637466052936
b0783,7.629890081334512,7.62570347768711,9.41098972016595,5.91287473502912,0.032346521018139895
b0784,4.545780317194125,4.6456027341463,6.75482610296191,0.0,-0.2885939356233541
b0785,7.410986611780621,7.46302792590125,9.00652285731446,5.53960373111804,0.031168766382445014
b0786,7.911537299415101,7.90584034409452,9.30492694494202,6.14546213202604,-0.17553528663323792
b0787,2.6998511420617253,2.79165706203452,4.255045283663,0.0,-0.2503041586827657
b0788,3.41091283930836,3.59185276871205,5.48799439004911,0.672565573418074,-0.4337440800215188
b0789,4.636111960328354,4.81969149147264,7.10778876362505,1.77741179624543,-0.3422582792304989
b0790,4.9461184499189725,5.03386209243699,7.96129444106382,0.839641733669228,-0.29842053606310365
b0791,5.653583130585488,5.35980109641849,9.15018818217162,3.00388201653973,-0.46997858238623413
b0792,4.2122370240521905,4.2793795772868,8.03882275953672,2.19991365030643,-0.2229491843785059
b0793,4.363720602811729,4.35160695043539,8.33903004520747,2.91010574890774,-0.07725421254060047
b0794,5.679952945950448,5.56941980865545,10.3864628708508,4.60795955472573,0.10835342648392964
b0795,5.937372970615536,5.82740287477208,11.3414813403367,4.69160984287212,0.1392416646952741
b0796,5.559324835697455,5.59395216561996,7.36250890028296,0.0,0.2336289614047431
b0797,5.226620919453102,5.42603231183767,7.84370640496836,2.1917242751308,0.32120823353208994
b0798,3.3627115102274288,3.30616967421862,6.75924059304612,0.0,-0.23912360409489447
b0799,4.753042170463071,4.68756336802385,6.82840480075821,3.86098197364247,0.07725305333328188
b0800,7.435993821059802,7.45904640339645,8.81736998498213,6.17314183405802,0.16507575899753418
b0801,8.460046861209229,8.50184692966487,10.2507149554163,6.8750008883551,0.1471752795837542
b0802,4.516610351271668,4.54179902122434,7.9576608780215,0.0,-0.10761385221466453
b0803,4.313143019541731,4.38616917579537,7.88300938938532,0.0,-0.4629572636574901
b0804,4.211537720541939,3.6971895868664,8.91070490986669,1.87629481949464,-0.2335304287826623
b0805,5.724448380306784,5.17213839320987,11.1686091294631,1.02706461463978,-0.08145981669247158
b0806,4.071652001323399,4.12274867343442,7.99885278439083,0.0,-0.45249104296331805
b0807,5.789999155494781,5.94168802985428,6.70576877724603,3.91254755912412,0.11886511844897021
b0808,3.6804334063210757,3.82137691990106,5.81559783593726,0.858497046721982,-0.5137143153095928
b0809,8.195254987721453,8.1988879759162,10.3417923882849,6.7046875559095,-0.17473775199804295
b0810,7.9763612755130335,7.98787640758574,10.1655056383449,5.90597443987645,-0.2282792196294164
b0811,9.749543987772444,9.60927795025684,11.6877421054528,8.1452541767777,-0.21351207759780505
b0812,9.908826639348163,9.97825173133965,13.5065083893946,5.21945800622164,-0.21054566606951444
b0813,3.951869863658747,3.99905740708013,5.1030871551961,2.27180964381426,-0.10018333330245566
b0814,11.415334018927147,11.5975585205871,12.946442180134,9.48934392746262,0.29844835703875
b0815,4.429363649857251,4.46275564896396,6.42456792744129,2.46891909075619,-0.15289480849371345
b0817,6.302440388164674,6.27359133800909,7.95770434498774,4.82283913527314,-0.35087466722963284
b0818,4.483450683184053,4.51699428556213,6.11494012937102,3.01732169856973,-0.3182476180403924
b0819,8.590953133797683,8.64840245961729,9.4646994703703,7.09086406701106,0.03126729900452578
b0820,7.58879436076308,7.64163614820634,8.75003493666829,5.79761616230805,0.22122544309575165
b0821,4.944222440356337,4.8432651932097,6.72897278149189,3.01345542238891,0.2413469637319641
b0822,6.463559970454017,6.60694256279948,8.0328181370656,4.07814341513293,0.15371204965332458
b0823,2.729980626469106,2.73536539811507,4.34198480225593,1.1529723981963,-0.20165222752123574
b0824,0.9622764582391267,0.848387099014508,3.21786840084184,0.0,0.18892465970210442
b0825,3.8450038574361107,3.81242123830531,5.36712066392608,2.36238976763381,0.1820859671906314
b0826,5.9180628962316995,5.88622490457033,7.55681595422581,5.10531030815358,0.32650465177076116
b0827,6.360027755919589,6.3208997271209,7.87305926471654,5.34626036582396,0.4099397577341226
b0828,8.643633560518259,8.59169905138522,10.7462187243594,6.41641860930241,-0.07101072192263524
b0829,7.724507263338272,7.71238153461514,9.31786176881276,6.3729801966255,-0.13523660340952032
b0830,7.222534911239142,7.26252084893455,8.64476696052297,5.892984043108,-0.3089832331501625
b0831,6.007986164076257,6.0581971875682,7.38273512320531,4.32286530530475,-0.44811361394285126
b0832,4.704960312624581,4.77087914263221,6.10954718152083,2.94436815604704,-0.42789240147723945
b0833,5.0562955045143685,5.33295309782712,7.23165453422528,0.708555433084027,-0.07626077186856256
b0834,4.463447568655075,4.54470664614279,7.48623612588837,0.595900048041751,-0.02414860686101958
b0835,6.752157250405107,6.94283916417485,8.21935720536139,4.4568012212072,0.09679265189555847
b0836,6.73571304029571,6.1465910051058,12.6331620897923,1.09790361351443,-0.11051650734043227
b0837,4.279111163070885,4.4272476207162,7.02600192838841,1.05713879714622,-0.45801324444367253
b0838,7.480312131580863,7.50580795717467,8.5200991365192,5.5590025507673,-0.3080512304660103
b0839,7.8086654430628375,7.80231002641822,9.49983208220511,5.46869231377499,-0.2645392245551409
b0840,6.8107483836012594,6.82009091632498,7.82455493900732,5.59671741315066,-0.06427688660890335
b0841,6.062115669533577,6.16184386621178,7.83322474785312,3.64701390922502,-0.22687657877391365
b0842,5.002436991864228,5.11703932216165,5.96690338282427,2.90891461653986,-0.1456601956183475
b0843,4.1665173972400265,4.19589419161926,5.46609237873847,2.53815191315867,0.25279761362506853
b0844,6.077932535372195,6.09914744582994,7.10301003803069,4.5517030440413,0.09381464829408193
b0845,4.910316537587066,4.96215109334385,5.82661479362319,3.61265601613497,0.21490892241671483
b0846,4.317211767911909,4.28519809106023,5.3749923919682,3.09843081288674,-0.17017511199204383
b0847,6.072947040675395,6.11803868425631,7.46454187710006,4.17023644087506,-0.019937206672555483
b0848,3.5997643041412437,3.37027541578804,7.69511567336829,0.0,0.09215582262116914
b0849,4.739145320655956,4.55607811983833,11.4850569430443,1.68763805565415,-0.23616298860319684
b0850,4.547169038528226,4.62599512460707,7.35415358765764,1.03298255594002,0.07975346351949632
b0851,6.378325817396554,6.37440552381327,8.58074231186923,4.6899176813674,0.04896028030827683
b0852,5.6271441124873505,5.63371525707384,7.20022520996821,4.18599293789511,0.0873149728587067
b0853,7.157273049539597,7.17864863572169,8.79415404841525,5.96237065800125,-0.06824485326046202
b0854,7.3392803527380375,7.59878117871758,8.84348393375179,4.01409585725714,-0.4756552206254053
b0855,5.923467185747255,6.11830293070725,7.27881327231197,2.99632296540576,-0.39462083301885886
b0856,4.359082189459793,4.54980971903383,5.66285101651654,0.93711180217364,-0.46892254451899196
b0857,4.795434905639197,4.91116866503961,6.32559295906052,2.36374135302624,-0.4358121058778964
b0858,4.497087247983972,4.53776307454335,6.10787499688513,2.5666752651247,-0.26165395753915216
b0859,4.698244448942164,4.81202575799471,6.04510934595356,2.88775483849069,-0.23419465457621857
b0860,9.505660247555978,9.78748452804963,11.2943301296515,4.67576024434254,0.17998432432201444
b0861,6.372291201882622,6.37888773448302,8.35635482901484,3.74469705870561,-0.26600330339852934
b0862,6.563383358799076,6.58757195572439,8.57091221249244,3.86318188750663,-0.17498234474226695
b0863,8.431979118617965,8.41921544043273,10.1998011472718,6.50164691788574,-0.3116702757146711
b0864,7.542707014166439,7.56720785844883,9.29771003926961,5.04244030855175,-0.08715732066337746
b0865,7.299538351300941,7.33953373582846,9.2455807655501,5.28522611669249,-0.23368808097799154
b0866,6.298601080145786,6.29313317818517,7.94557440856684,3.80237769731374,-0.31726576944154045
b0867,6.577574403469636,6.55331399807834,7.81013489044908,5.51492218717986,-0.1016392976946139
b0868,6.094508168100623,6.15398519283915,8.13639048848552,3.06971454585919,-0.22887968902044983
b0869,5.943623671270622,5.9861347533702,6.87168756262361,4.06126671106083,-0.37273615805105986
b0870,7.19820004687386,7.18553620182048,8.31935342415374,6.28015337456137,-0.13498621462870328
b0871,6.605245000896365,6.66571906294257,9.53302243384785,3.25559590465338,-0.3824132207467104
b0872,2.1242693047253405,1.5727983094332,6.61723402469022,0.0,0.1619436746571916
b0873,1.9877266190387404,1.62228394110672,8.33006750741143,0.338447925671624,0.2379249837274648
b0874,6.032043787747671,6.16574408719872,7.61087991446316,3.50044892648457,-0.0831035726702426
b0875,4.472621817696728,4.47575012680845,6.83394441412063,1.1074969706469,-0.46957517823936223
b0876,5.643866964365943,5.61674370185563,6.89000326353043,3.91268746824443,0.026541210766604473
b0877,8.33172513457372,8.25558401619274,10.3269475693945,6.14268674485771,0.30619649875625454
b0878,6.135406451304932,6.14114465656779,7.00343866872866,4.99620264172955,-0.0036607767121303683
b0879,5.318061540710637,5.38608485039906,6.05154303107037,3.9276065000031,-0.24005676598636533
b0880,8.656589394775834,8.54278038698946,13.2483693950538,2.33326287276541,-0.5686398764793715
b0881,6.843733252800808,6.84269611064814,9.07912795660654,3.73032102956058,-0.30560066619449555
b0882,9.48444261138471,9.49919335790262,12.4368772550223,7.98599611990028,-0.19833805379736597
b0884,9.056897434520641,9.40486822453397,11.1398126679491,5.07390143621177,-0.14023626457463062
b0885,6.3289215032246915,6.34372749330054,7.85426211541841,5.29572112364475,-0.20754100069971018
b0886,6.66218758506995,6.64929325385778,7.72013785892735,5.31381512229348,0.10656708800597114
b0887,5.815251370724866,5.80552680830731,7.07463689317025,4.301640527934,0.08667972724811536
b0888,8.965814531265448,9.087504423322,10.2255660246942,6.5935931671709,0.37262835177043035
b0889,9.939616873965882,10.0414142542464,10.763095780829,7.92281643566787,0.028375076744625444
b0890,7.679240392227947,7.67398464967185,8.41975408264267,6.961989739106,-0.06400563209635159
b0891,7.2392608759087205,7.22256549144699,8.54342061029907,6.44701725334893,-0.005891091593111632
b0892,6.649621675672287,6.64172326220634,7.53260433381053,5.78998485195096,0.018043061913967443
b0893,9.592552623057536,9.56588921866969,11.2772062750607,8.40641753329419,0.6578281283649315
b0894,4.367892499359563,3.39909650280626,10.2160667878422,1.73215052781705,0.43498790947437377
b0895,3.9048922059033244,3.25641933464174,9.86572758290021,1.56014947990689,0.23013742896112796
b0896,4.266635695942892,3.74785312331824,9.42252099796402,2.51194859526653,-0.017026437095557585
b0897,7.054397898559342,7.57860932656431,10.6573132514208,1.65925232718361,-0.4997006580350696
b0898,6.004715869315048,6.01056019039506,7.39730826539444,2.69391402310042,-0.28341459732386126
b0899,2.483012549622507,2.43508067314455,5.36424068275653,0.261421939377073,-0.3812401029402899
b0900,4.24365395361947,4.28174174369888,5.68649062134708,1.81673685877081,-0.07045893923898291
b0901,2.5436058109023603,2.71109027671041,4.06400786120236,0.467786020883123,-0.07097478649575872
b0902,7.196129194420254,7.0341862355779,9.15645242666092,5.3780437310399,0.340156636361882
b0903,11.18500368088252,10.9681137429099,14.5279368516278,9.02696981180622,0.09022922005766039
b0904,7.530774998001376,7.01959201239408,11.4163860124925,5.485497877303,-0.0069795872652745235
b0905,6.837576974630607,6.91977362893239,8.77420906969351,4.8087323111906,0.37906427080328275
b0906,4.9000157324479074,4.93776264747492,7.62832484566735,1.59907315895211,-0.48554789588231484
b0907,10.608048488275294,10.6063471890013,12.4560979220841,7.96024789293113,0.008224575925448056
b0908,8.560916266311185,8.60485163833575,10.2304504709632,6.46588833667179,0.17682664358615532
b0909,3.7068108645311826,3.71129000597229,5.38918044780675,2.29141090765829,0.07191838125309695
b0910,6.888102684484414,6.86379337712576,8.55764691388556,5.39563822594568,-0.08833623450639094
b0911,12.061526684509891,12.2635091612397,13.2183052603083,9.77632868824183,0.17702254962299827
b0912,9.846681954753368,9.94457941437591,10.9771357172113,8.24778809651156,-0.1981491030044346
b0913,3.1570323810822845,3.15033800236357,4.83334013117148,1.51837965825129,-0.42256816226292193
b0914,7.45884760891973,7.45758079067924,8.39443854169362,5.51076819898787,-0.0780610208343442
b0915,6.156994473392921,6.17486710100471,7.37578805153326,4.95941759699256,0.0012449886601735324
b0916,4.172611486055123,4.19073955961885,5.40105209424934,3.08808409847127,-0.3795186800721729
b0917,4.40712985033773,4.44274693127079,7.3480022651914,0.0,-0.03504691477393454
b0918,7.869668763466789,7.89660150504771,8.65142900931604,6.97262363323581,0.21452522479425906
b0919,5.552818700779052,5.00509100864674,10.1304406665912,3.58054856351841,0.08412251590328965
b0920,4.50688318156098,4.57250022093573,5.35769841666202,3.14500353633991,-0.3228114172537101
b0921,7.090184537493036,7.08768198950218,7.78243014785761,6.43855857518924,-0.047721087684696295
b0922,6.421103819660175,6.4412927671617,7.24952114409571,5.42715436717636,-0.011685968978779682
b0923,7.224644213991672,7.20757156373307,7.85124141481449,6.48918218362607,-0.16695483406098047
b0924,7.661379788632297,7.64041026840763,8.68858240136261,7.07183020443516,0.29194984081069336
b0925,6.743414001656956,6.67456664098388,8.90400071426077,5.20170981964187,0.10634683861543766
b0926,8.590287450114232,8.48361226559367,10.2164373085219,7.56627558828137,-0.5106621224397261
b0927,8.39216203690888,8.33735172861051,9.73206040505027,7.58621061621354,-0.4433666599731952
b0928,10.008394910340275,9.98028703793599,11.5596986525808,8.44176818797586,0.0037233739073346244
b0929,13.414456220486567,13.5397231123502,14.8677968680458,9.43053511586698,-0.20698110356482768
b0930,9.790681334120306,9.84176525329442,10.70843757276,8.42147245097258,0.11696054082451482
b0931,8.99999401180536,9.09484499562397,9.91387247717319,7.04108333641134,-0.11695242637328462
b0932,7.410867965453202,7.37036728547688,8.55132558758337,6.14205089568065,-0.26131430979480313
b0933,3.399051749165951,3.41895973204615,10.0917112238622,0.908245843876283,-0.375531006896198
b0934,1.43338526713268,1.31299527251901,8.11807748437606,0.0,-0.17004742528262662
b0935,2.520244342264211,2.43902620485211,10.3738993964337,0.799611920262239,-0.21536680930756075
b0936,2.236719815311807,2.18430324005422,9.99693141224007,0.472409891984492,-0.3175149990150389
b0937,1.7844740879711585,1.65217993611999,10.0489840897067,0.0,-0.3598389437636719
b0940,2.5234692416095204,2.54641788561019,3.66211196063917,1.1778403708823,-0.3361156396492517
b0941,3.7410938514587406,3.86747394391085,4.89408972650088,1.25868180855202,-0.38408479770012777
b0942,2.800767101683255,2.85601389300207,4.56280334404544,0.0,-0.2903953437964544
b0943,2.6594420485762593,2.68324204463963,4.03234734615859,0.627720311252597,-0.2406699866579033
b0944,3.589579496948708,3.65872875103086,4.7933424378802,1.576357557692,-0.3386473484330682
b0945,7.111841702903239,7.41686979203585,9.22444122348887,3.79618086920493,0.052433265434794436
b0946,6.1578571383278495,6.22354417255819,7.65286671788362,3.20691344209708,-0.34046846313058465
b0947,6.743069171095523,6.79182770432947,8.04585013815152,4.99768991954207,-0.07068962149538378
b0948,6.751460687225627,6.82552845164704,8.01813409722894,5.38200425319286,0.17379067961874892
b0949,7.035588777081343,7.11397170609789,8.17356816849345,5.2992905770545,0.20910708978713521
b0950,4.899804586590502,4.84733131160537,6.2451812859958,3.70435861208531,-0.1743123229121177
b0951,5.965201303491036,5.96172199280531,6.87150158112113,4.28489620343303,0.0013898895749981986
b0952,5.8773191186383045,5.90240993038398,6.9730347096446,4.07446208515353,-0.25336678441849986
b0953,9.46046854572351,9.596024589907,15.3198006853863,1.84720761902121,-0.6359353389459024
b0954,10.36174719075401,10.4032272071098,12.4723067717501,8.03816194181359,-0.371552607378772
b0955,7.019549998315396,7.00655179530745,7.91134147809746,6.02233154314777,-0.12618319425127517
b0956,6.714128339073439,6.74760118566123,8.0924837889876,5.35464069129837,0.16523804802213782
b0957,13.972403861791348,13.9903956380341,14.7945480128619,12.4019663920948,0.3739510073209498
b0958,6.387809436545404,6.24153418619103,8.7921540739875,5.15728350895393,-0.26277143339428
b0959,4.755061867666535,4.76841966171318,6.36743355276673,2.74555984447372,-0.19562550867184822
b0960,5.400603433989889,5.45326398027771,6.27541422151657,4.05031093813961,0.1677604831474056
b0961,5.125171112567809,5.24642409201832,6.43750953213425,2.7760055172078,-0.12336400205244646
b0962,6.57899912859689,6.58337160823008,7.26422171919293,5.83107277690197,0.1174416118617327
b0963,9.056493096055904,9.02110601336289,10.2797284443859,8.11900740795759,-0.12504717107904978
b0964,3.996015050704232,3.93692342372112,6.23112402484145,0.732265589718409,-0.40982615541690004
b0965,7.126300021820673,7.13206818871582,8.49493493790808,5.7540383730874,-0.33027671238547684
b0966,7.387619131718138,7.40805582709572,10.1529141372835,5.68007345239867,-0.28900661342877476
b0967,6.795655387861682,6.87485256114261,7.93000475248341,4.50143046397331,0.14190320469877354
b0968,4.352605434882906,4.53179197720207,6.88194502763377,1.20145147400501,-0.21039033228882242
b0969,5.789706063713236,5.81170305390348,6.807351337781,3.54341529196154,0.056672486598904864
b0970,9.565690581378965,9.64030129270877,11.4956420169711,7.58934968749574,-0.22484564755173114
b0972,1.170619045803902,1.12814553587368,3.8330439399857,0.0,-0.15388905164235556
b0973,1.659611508885579,1.59473005155084,3.95994683180586,0.0,-0.20407033398782978
b0974,1.9791925170149005,2.04001262199794,3.96839523469122,0.0,-0.3078634388803975
b0975,2.9493217647290906,2.99540925788699,5.07713951903884,1.22620232707488,-0.19116371970256713
b0976,1.6860171138867508,1.68507173554793,3.51505920278929,0.0,-0.19914759996286657
b0977,2.5421198743144027,2.49737362225374,4.14583680816012,0.554316538902711,-0.33422729092725656
b0978,4.093439656851669,3.90192107045152,6.55344308983593,2.23021139047491,-0.24485588428535826
b0979,3.7642011094362005,3.55760657948001,6.0339088457375,1.93694880454023,-0.2716463246254611
b0980,4.7029908883301905,4.74784973319178,6.42116032718124,2.63870603084883,-0.28049339488099595
b0981,4.768178772705361,4.71609695324832,6.46875923894057,3.62831967100024,-0.2683286732796356
b0982,3.1933365378617635,3.20913188648177,6.15457176355193,1.32242893043684,-0.07944627358006802
b0983,3.4236061253030905,3.38543877207565,5.91056261150522,2.24485154368403,0.06366714355932115
b0984,2.6102674531344485,2.56572666254215,5.26255362330473,1.39100294298342,-0.112025795269246
b0985,2.496243314702213,2.48416162009348,5.88066427626572,0.465004299725599,-0.023390485274656928
b0986,2.226320690391736,2.20547119425638,5.48440410933787,0.0,-0.12426934296827097
b0987,1.8699992907562586,1.86941664032985,6.57798179598028,0.0,0.10562738424383271
b0990,1.4338074399352279,1.35291860164312,7.31987112763745,0.0,0.005827877591847673
b0991,0.45253815427511035,0.0,3.25016414070163,0.0,-0.030077690512708876
b0992,2.333666794754075,2.06185520550895,4.91228048880421,0.484946264689778,0.06698479490514672
b0993,3.0974940699726803,3.05550850023698,4.4772256066233,1.48481541241945,0.17020525138232737
b0994,3.3333984507075036,3.35200819616267,5.84992555215635,0.867709081537481,-0.17394949102139673
b0995,5.290790198357497,5.33580370759388,5.94199229590429,4.10734389307276,-0.17022263949210634
b0996,1.182024226208356,1.10745150557454,3.08812787066842,0.0,-0.16914653685737846
b0997,2.745179248151773,2.78845580506607,3.75841323110251,1.04155561594177,-0.27350569316449125
b0998,2.850977276630265,2.83050040873114,4.58191888462756,0.0,-0.1971545031250781
b0999,5.9698058094765205,5.97892702723476,9.17125730884228,0.0,-0.2535047300894129
b1000,7.503565548419346,7.3670759179966,9.65644701092477,5.40809305065483,-0.1232191011376218
b1001,1.8637105006887704,1.84210895302338,3.58110556320747,0.0,-0.17989084546388798
b1002,6.929607734074927,6.75153160387425,10.553439794368,4.15662875683559,-0.5523993819458229
b1003,7.435899566508953,7.53138020582966,10.731876089104,2.23561452140907,-0.29277287800689744
b1004,8.580916166575669,8.66744665202345,11.4062475486928,5.23554445348875,-0.21945649272757217
b1006,3.3685446157186676,3.42435866272814,4.25105193793079,1.96173754899301,-0.2636431572978652
b1007,1.6531522416744646,1.67152789252371,3.63809877979006,0.0,-0.1094065938278532
b1008,1.0933169248095191,1.10447048599804,2.97314201000138,0.0,-0.06196715600756475
b1009,1.3930683987785617,1.3874823268991,3.06903534940178,0.0,-0.10946405642299842
b1010,1.187428282955396,1.23566616924274,3.10821129264248,0.0,-0.13757589651380803
b1011,1.0357587352189765,1.0704793617483,2.31053803550588,0.0,-0.13174134666836082
b1012,1.3503761491984367,1.35028987728839,2.82356758588606,0.0,-0.1872016575572614
b1013,5.166957668729026,5.20115288867385,6.20087495535776,3.85555782364141,-0.3572445114453252
b1014,5.564962365626213,5.48067422274924,10.7155415415812,2.96250400891168,-0.12321678272298461
b1015,6.656335629405171,6.71268781508829,10.3681116183547,3.9220082950591,-0.22635609468786344
b1018,7.312090882017623,7.42047682791481,11.6632645607424,2.86768820011952,-0.04756343548936704
b1019,6.414897328192081,6.51823296223814,10.1853256763949,2.64985951438352,-0.04539455859627144
b1020,6.409643381331913,6.77050202332302,9.30707386168522,1.45302821773953,-0.4842426284415743
b1021,2.300962826246943,2.3334734717472,5.56039597414981,0.0,-0.32610618594537477
b1022,2.123641753536021,2.18960977649314,4.86233863374506,0.0,-0.20330409795023693
b1023,2.253153903874188,2.26812717228838,5.35989100496599,0.583078305380848,-0.14081702744124786
b1024,2.980153725832401,3.01933273107135,6.02004798675472,0.419506127977593,-0.08639572145505901
b1025,3.741678535743964,3.65933778459417,6.24862939241641,1.0445925881552,-0.021554300881998757
b1026,4.963222579674022,4.95037860465746,6.30283520143822,3.83763882813866,-0.050981937871910576
b1027,5.534585964875548,5.5243608996397,7.47143720662669,4.01385494005692,-0.19523601501279952
b1033,7.399200578721466,7.41799616267256,8.58648224890091,6.06151031606378,0.43553621453607033
b1034,7.715917909605343,7.71449471008914,8.27353273333848,7.00220146446682,0.1747644137663707
b1035,7.382975972303523,7.36469366771444,8.3564257470954,6.39284885700081,0.19179201006924684
b1036,6.008304418647267,6.01704047357105,7.95093052782568,4.2962862911748,0.28970213781993315
b1037,4.835401322334071,4.78076187724966,7.41604655541052,2.20618499969563,-0.31577850645178007
b1038,3.4050287599156563,3.48385991942277,7.55209953802159,0.0,-0.3247312049433619
b1039,3.5399091115747585,3.59729524592315,7.53808532332053,0.0,-0.3468449795575077
b1040,5.291482009571202,5.42159751162211,8.7183495974622,0.273633736327217,-0.4302652988584082
b1042,4.166849877749305,4.28870810195078,5.93979587463817,1.30762636116084,-0.5185111151939485
b1044,3.145099670566888,2.8303161078864,7.41103138153164,0.0,-0.2969384523068462
b1045,5.570357264562498,5.60718890139274,7.17047699348776,3.55354466037129,-0.39689519777794685
b1046,4.711262851028372,4.81169245770806,6.18262536018676,2.43246555701211,-0.5501922512112135
b1047,3.909387811648516,4.16095653913908,5.5144642713061,1.33762708389223,-0.061360320995312474
b1048,8.381025402869119,8.41366791237809,9.35872786994377,6.74658275756234,-0.051799179031521696
b1049,7.6628872087357,7.74321917748781,8.58133165195053,5.99159975495642,-0.03930408334436108
b1050,2.573904843325786,2.60762854208384,5.2368430901852,0.0,-0.2159239407700298
b1051,7.514204766122194,7.64977645580936,10.950783189253,3.08607496527566,-0.361243776694486
b1053,3.325380154753398,3.28633764196112,5.01898131915253,1.92560614788992,0.045047955608010844
b1054,6.372861118174489,6.35869950405235,7.79647246238175,5.57635253645366,0.42504538830276445
b1055,7.325556866561114,7.67122434775994,8.7590759160102,3.96602200942422,-0.18844306012581916
b1056,6.68372268505299,6.82043016839397,8.08003726618436,4.00932112806974,-0.240886758426481
b1057,3.6371372957092585,3.8143105650868,5.15274101493155,1.27265707614303,-0.3382056904446827
b1059,7.5441276910916075,7.56340081637629,8.63569135519124,6.20717762166,-0.013565044042225955
b1060,4.901040279151687,4.9918185463134,8.61238090883565,0.0,-0.17207621199454345
