GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
b3995,0.818494200706482,-0.0922269225120544,0.12298778220032,0.0691484885943406,0.571846249202887,1.05977327227592,-0.242720783244035,0.0252129622916502
b3996,0.835107207298279,-0.0826527178287506,0.11042804515064,0.0650205309416584,0.619086633125941,1.03804295758406,-0.208248694889086,0.0162153128553144
b3997,1.31370210647583,0.116385743021965,0.133506560176941,0.0423071039496826,1.09928162097931,1.62346856196721,0.0411089526967395,0.210443882307652
b3998,0.954810738563538,-0.0240968875586987,0.121461939196555,0.0625235729168397,0.730761223038038,1.18481923838456,-0.136224521337198,0.0736520971919565
b3999,0.889645516872406,-0.0577625297009945,0.135383495675797,0.088090811677045,0.641629209617774,1.12965635955334,-0.192715875943872,0.0529463501294022
b4000,2.0877001285553,0.30989208817482,0.513962695976001,0.0874330637132256,1.4566624969244,3.16211452484131,0.163358935463312,0.499977478935987
b4001,0.84081095457077,-0.0795290917158127,0.108499089327574,0.0641151293450623,0.638483206431071,1.04474579890569,-0.194850538621597,0.0190106332751812
b4002,0.783881604671478,-0.115503773093224,0.145516683320889,0.102624780158378,0.493652590364218,1.05352137982845,-0.306579096822117,0.0226432835148271
b4003,0.845657527446747,-0.0755053535103798,0.0855745921674227,0.0519141723410633,0.684913935760657,0.995764664808909,-0.164364008354116,-0.00184328916286898
b4004,1.06152808666229,0.0241957195103168,0.0929640017426889,0.0395154942760741,0.897090064982573,1.24974515835444,-0.0471639537275204,0.0968213996384266
b4005,1.67230820655823,0.220738843083382,0.194663715455781,0.0459595866410867,1.41500830252965,2.21485365827879,0.150758988067653,0.345344659094189
b4006,1.77594411373138,0.246699810028076,0.217716269409297,0.0467841838223778,1.51594378054142,2.45275775790215,0.180683095587941,0.389654616205027
b4011,0.83450573682785,-0.0876444727182388,0.149008974695901,0.0985517215698264,0.555723587671916,1.11129431227843,-0.255141198654131,0.0458290790817451
b4012,0.738403379917145,-0.139030814170837,0.127731431699667,0.083183394586558,0.474372840921084,0.983316084245841,-0.32388022579893,-0.00730689294596893
b4013,1.00983822345734,0.00189058668911457,0.102768396321346,0.0461714164998353,0.82037474612395,1.21552562812964,-0.0859877478625413,0.0847641127204697
b4014,1.12577772140503,0.0500400587916374,0.0909687644020863,0.0351332516414808,0.968825191259384,1.30996502637863,-0.0137545775462962,0.117259697631162
b4015,1.64477074146271,0.213618114590645,0.188810300100139,0.0450693772016097,1.3949646939834,2.16401714682579,0.14456321533995,0.335260645374978
b4016,1.01142299175262,0.00352820102125406,0.0783750852665369,0.036076721265702,0.873509573936462,1.16699598630269,-0.0587323341754461,0.0670693617033243
b4017,0.402187556028366,-0.412928223609924,0.082541333089235,0.154051603866274,0.15025349445641,0.518314005931218,-0.823177169064675,-0.285407055458127
b4018,0.814560115337372,-0.0929639786481857,0.102691654925183,0.0605552152303812,0.612291546662649,1.00379754503568,-0.213041744064995,0.00164612073518755
b4019,1.49396669864655,0.172943130135536,0.127039381215082,0.0339172952269447,1.34268607099851,1.88476086755594,0.127974483149317,0.275256238020418
