Gene	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
OPI10	14.0	5.533341767533786	0.3527520561731368	5.008791691722737	5.30157447835339	5.500972214912673	5.769533051936768	6.17606298319757	0.06375027442600181	0.004064097489390541	-0.1739639611876264	-0.7227382972856818	-0.8324444441914698
SMC5	14.0	3.9836785217381427	0.14332733085548863	3.726688915633225	3.867723301930536	3.9892159457211323	4.083870105126618	4.214127818094142	0.03597863885687056	0.0012944624539931165	0.004076023985963155	0.0068804678590818095	0.3201709400736423
NOP12	14.0	5.1385769461641635	0.19661688974933678	4.665397594483564	5.031890141953845	5.176148435166366	5.2298314453681956	5.418771873798783	0.03826290660026158	0.0014640500215003414	0.32604378678775475	0.7550035202831097	0.8580581193973612
NGL1	14.0	4.659785493989875	0.052096740724568824	4.5771344527145486	4.635976323028361	4.656226741732242	4.683720995384778	4.752051929723527	0.01118007272904782	0.00012499402622679874	-0.787969497678697	-0.4834729563821005	-0.1613661537971157
GSH2	14.0	5.86940333294977	0.10813995985302496	5.677542877828686	5.794941426970832	5.891466829896009	5.939726621292541	6.02252739094143	0.01842435316141025	0.00033945678941636796	0.294515337491626	0.37509938037687646	0.4021347007324947
AIM39	14.0	5.463288436635623	0.16518210477514642	5.263923970275873	5.365147722370883	5.425072030635421	5.538096064558911	5.940016800946489	0.030234922920684762	0.0009141505640197487	-0.080858839092126	-0.1573050712198091	-0.06403418801472845
THI20	14.0	4.059905094934522	0.2002554151343538	3.653863218535419	3.9963490407841396	4.103625701916877	4.157328419508972	4.3407345066519385	0.04932514688193309	0.0024329701149242732	-0.36511424701441036	-0.8611231698149434	-0.7965852989032218
YOL057W	14.0	5.076602987150175	0.14998868924054853	4.849698264092285	4.962858629149252	5.078500493646002	5.212914208197961	5.27345640926663	0.029545089426964793	0.0008729123092473469	-0.24332862051936172	-0.4298371322542866	-0.26382085462068117
INP54	14.0	4.213536831952458	0.21637723170226444	3.724437807906609	4.172515478234137	4.2279693500506745	4.356932123371709	4.571553526254124	0.05135287534724126	0.0026371178064292992	-0.3054422436604301	-0.778382185141015	-0.5506940169266648
SDH5	14.0	6.226162757151726	0.20627894903265998	5.773686107994695	6.157127980327023	6.239612085012307	6.3515795601595455	6.543622503942383	0.033130992085890494	0.0010976626365953386	-0.3721381536770135	-0.9040893115582156	-0.7760943587385088
