log-TPM	cra_crp__wt_ac	cra_crp__delcra_fru	rpoB__wt_lb	rpoB__rpoBE672K_glc	rpoB__rpoBE672K_lb	glu__glu_ale8	42c__42c_ale1	42c__42c_ale3	42c__42c_ale6	ssw__wt_glc	ssw__wt_glyc	ssw__wt_xyl	ssw__xyl_ale2	ssw__glc_ac_glc2	ssw__glc_glyc_glyc	ssw__glc_xyl_glc	pgi__pgi_ale1	ica__arg_sbt	ica__cytd_rib	ica__gth	ica__no3_anaero	ytf__delyeiE	ytf__delyiaJ	fps__fps_serB_ale4	fps__fps_ptsI_ale3	pal__lyx_ale2_f6	pal__5drib_ale10	pal__arab_ale16	pal__tartr_ale26_f10	efeU__menFentC_ale39
b0186	5.56509385236748	6.194368527824725	6.84678230621729	5.2126526549412695	4.7722257121709095	4.02104137254371	4.79690735568328	3.51120742701981	4.81740586083733	5.37282260856413	5.66203289955691	5.38920258798706	4.54645009916631	5.32496761713406	4.46579855226545	4.02144925001453	5.33623278273235	4.93348212103276	7.37050166221168	6.436571704316165	5.7568568417710555	5.9848065785504545	6.9324842441378	6.40295011384022	5.400544198136105	6.05256168043607	5.23913871877291	5.341369112424175	5.8228605286014545	5.22658620075298
b0187	5.03579624343509	5.29002742895923	5.89628453585951	4.113097227736195	4.364026488575095	4.90656715534075	4.95450693366824	5.09288809992534	5.45404068727564	5.49552608140291	4.97115980722867	5.81708394784367	5.16300757557898	5.53822820314447	4.70050570468358	4.91810126031209	6.03750999921231	4.595294537288125	5.85639022158165	6.211525109777551	5.360142253063995	5.692795187086455	5.914046681570345	6.33702784219928	5.321958857887235	5.79369648115846	5.22193244364145	5.6218972270643555	5.73754061733305	4.78509541071138
b0188	5.784391105248505	6.654377031131565	6.406373113219165	6.40539179477247	6.275308021857855	4.86192151719066	5.14721807240575	6.62622554589802	5.46451205103493	5.70536736524251	5.73162419685306	4.91886535627252	5.87830163936698	4.26563506422304	4.97949164595882	5.48057065022788	6.53224386922458	5.39769258446237	5.35934458631502	6.546482430650405	5.68152253358285	6.522241760475865	5.64675371038002	6.686016085137105	5.693689289124951	5.90643283854442	5.97778878906673	6.467040686277215	6.03326173280166	5.560350579961095
b0189	4.44167345090049	5.16090314858475	5.52618355368723	4.17553469241656	4.234570001481785	8.24742271912316	7.3018489805714	6.44126631792366	7.35078937417292	6.37184708991529	6.5509105618976	7.39319569319425	6.88297130768788	7.99799193121845	7.37220846124437	6.93302924774725	5.56964089741816	5.6660890205745496	7.271474833694275	7.68790570874848	7.201111417564535	6.001010953161375	7.40387621665155	7.9561780530615245	6.636533790470645	6.96431247773186	6.93884777401234	6.167309396581505	7.461113965973535	7.6829717949853205
b0190	4.93266130150407	6.120481053598789	5.376088951390555	6.459467392790835	6.09872462406034	6.34716157481232	5.84410366109879	6.07969955654358	6.26540414003867	6.00151183841108	6.02712216526077	6.62227152989807	5.80140242384915	6.04449608477222	5.06139950289223	5.92374126345492	6.35608040197165	5.222631769651395	5.486237007932379	6.40780828683463	6.337588740349634	5.946920219968875	6.288823358166075	6.405970033729416	5.438880824431385	6.09784784903056	6.15686080345582	6.1000552698278305	6.1829801458383855	6.3126150480742655
b0191	5.01888344383877	5.46480731758928	5.222002421979459	5.6403873502019195	4.589436355776375	6.26551740675389	5.99150842307109	4.94669684225469	5.37383710203724	5.50955844599495	5.6440184213145	5.95497344347534	5.25760996981171	4.8085008111433	4.49916873461413	4.85407294316202	6.09900760719319	4.081929082090195	4.612328383391265	5.869275595764995	5.269529880791435	4.455967535749795	5.106131948897895	5.902248380176205	4.321440012452525	5.71009072361421	5.63288150346138	5.575529836143636	6.33832620494351	5.12202738163125
b0192	6.203082369866586	6.251032687144955	6.53098071399143	6.03342875670786	5.972009960107741	6.5445292573616	6.49713636450714	6.28542015877115	6.75110232382134	6.03567765564218	6.67872120708989	6.27426578781221	6.51213903431991	6.06678414987434	5.89119408936712	5.42140102331119	6.1175582398991	5.675905678065019	6.415613401541085	8.246320182436435	6.35874271142535	6.19538235816672	6.382006330654814	7.103319142393445	5.8283930617588044	6.5858588038759	6.96787242429104	6.407358331037955	7.12462126562559	6.629088941484804
b0193	2.40072390920274	2.0835110184265497	0.9765236401922526	2.583842520913905	1.716153060955105	2.57065504156531	2.24425643183005	2.42661070801781	2.0469189598126	2.89987095365467	3.69808237797771	3.48929112952758	3.75804465045571	3.19081503184791	2.79021980676431	3.15504449227764	2.46020452280423	2.06959645281418	2.368420765869285	2.589016588542165	2.111078183343235	2.8475490845281897	2.0065410274757047	2.73427975741013	2.203461487958945	2.97747919422042	3.89390368824723	4.50755838784496	2.62157814996594	2.787447995936655
b0194	8.62321753968081	9.809251101789556	9.42130853346871	10.2805029900942	10.07217092903875	9.003506010314	8.69239837969856	9.86950150286082	9.2274541059255	9.41610113034584	8.56803571726417	8.17345599232733	9.04950090205588	8.32836717172242	9.00641852712028	9.36447597432214	9.26730267139147	9.245145612641345	7.89001071484454	8.62927557829102	9.37702062920161	9.735306156418515	8.63982591279542	8.795165629476301	9.035689189506115	8.82548604996254	8.83264489914063	9.580197664816886	8.650963755901849	9.23872207308337
b0195	7.3641282782517905	6.11730696144548	5.807488993291869	6.991332154145625	6.2805910098638	5.07116404355685	5.10984931614131	7.13950500861065	6.18264799159768	6.61932049819551	4.88795559050301	5.92103312823007	5.05604326995333	5.32217599346436	3.96803634351251	5.32745209696553	5.86249392260904	4.48336734944084	4.553615958405761	3.8856870810618096	5.84559306738096	6.276917571427035	5.33114967540987	5.81190253639997	5.46687949863156	6.30570027637947	5.93290530194083	6.865364707531731	5.755930390695935	4.586322260714205
b0196	7.94148062780835	8.003623052151209	7.272402253189175	7.485375569572435	7.365020632699535	8.11306648036882	7.65108725142361	8.18171506331518	7.73903043287377	8.19142813930628	7.0241894012217	7.78682906381241	7.89766820175437	7.66822920017738	7.01023960607221	8.03024811349718	8.08836739396263	6.66005343246162	6.692337771588905	7.14215429148887	7.652258153746439	7.7120927722287	7.95147347307932	8.182119522908005	7.433603132021355	7.39978107560864	7.76584812181315	8.07500122433235	7.43330518831071	6.742131632952515
b0197	10.41278738932455	10.71603100858135	8.327441276602961	10.8417707659564	8.23041886896135	10.5548604923577	10.0625225154569	10.4186146911945	9.13402709750486	10.4995508396609	9.12122948486061	8.31758915803663	10.1451892105476	9.47545152300633	10.7658416560709	10.3571567203308	10.447452127919	10.7007554896358	9.038256819442584	11.260637829680899	11.09754702447165	11.09289972303595	10.23856874881385	10.8017547750009	10.6759187931074	10.1295989618266	10.989462422818	10.45434741110125	9.18430317646412	10.82879045293815
b0198	7.495947766396255	7.813132581449384	5.672175300855676	6.81237386990659	6.26261847567959	6.11251869024743	5.60315823033842	8.47776949708938	5.54003929366933	7.6954648593629	5.81088302161519	5.86411739798073	7.95896330493477	4.71883420474556	7.78878042275855	7.43997010316376	7.3371962517718	8.024922565015036	5.724746341541589	9.32239915376546	8.788902073074539	8.506431758242329	6.45037018764618	7.8159452450541345	7.712701753239055	7.88169837299205	8.52158068188316	8.22386911160297	6.91805355061198	6.43107679573996
b0199	8.142944770751505	9.004684424118395	6.46942477980049	7.009918042289705	7.384936429999215	4.63945227160116	5.4898242819665	9.18857338601225	4.95674482199093	8.15613658853408	5.16836501835019	5.42367434824462	8.57834261069979	4.06013112796003	8.03898370347317	8.27630760323648	8.54976063506303	7.91227839000458	5.9817720754111505	10.7593950497545	9.445777301189965	9.605053438554911	7.7108271799469	9.19691941613106	8.4881885524075	8.01912232137404	8.91740285719007	8.69025199695608	7.32204946090822	5.486029065815805
b0200	6.172268528165064	7.16654165682517	6.3199184839157	7.15785058782929	6.39794917732295	6.83996180584672	7.16326413516433	6.35615960128336	6.97546507511755	6.39705358149343	7.4374496858614	7.68668475995028	6.68587735924157	7.08629547920942	6.47388437369269	6.43643686143741	7.14492631335094	6.32896999248246	5.83944482847089	6.540674728793585	6.99487554740498	6.9077402298217	6.77583887228918	7.3298894255783	6.8216757343289345	6.58725965522439	6.57715720434607	6.3018417560706155	6.59128721427175	6.92472767043389
b0207	6.534275552581685	5.9253462925231	5.27586869157817	5.569736728159681	5.102671403258805	5.24397418163644	5.55536451629485	5.56115034822978	5.19737795967424	5.79670689825273	5.12105601655896	4.93180408201733	5.99839546745944	4.70211230762099	5.5403335977922	5.18976375636262	4.88979360089239	5.90978428026117	5.681803883262139	4.465181945287425	5.37656606799502	5.556289812351525	5.96930598637651	4.991715518579211	6.068607449395355	5.51363618777497	6.73945701653447	5.33398632952936	5.720193821211945	6.618073443312995
b0208	5.773936971763504	5.722249969769679	5.310860408271405	4.469696225346095	4.6216652659776845	5.94584543482814	5.62060126531153	5.21623973854623	4.76360006913718	5.05662997592774	4.63017290080217	5.30849517961459	5.14934752358781	5.25145516562816	5.18391065915554	5.14226930295831	5.78148796622814	5.287087429743215	5.75591604506967	5.390633950538385	5.84140947084196	5.832720542213634	6.466465905350326	5.59840900300453	5.56852123302639	5.04596113723755	5.49221867204106	5.10715995642576	5.123141204980914	5.764094923165365
b0209	7.542640914975619	7.98272492118951	7.194059427114765	6.76886789775477	6.0445012446169155	7.94642955663218	7.94387102365274	7.55353780773662	8.29033673894756	7.42655177411828	7.56333319685832	8.94131374398086	7.12467811155287	7.92992884549173	6.44433274394837	6.4178012504466	7.49568674273004	7.229264543916665	7.860427279404875	8.939969428651205	8.52665702503096	7.8303992207605955	8.342519901070176	8.853462392601266	7.23444583728554	7.80024086558003	7.62570734793257	7.682243731085865	8.265072113961331	7.1757433865404
b0210	3.937440868384555	4.85194992302125	3.81008262188678	4.89882979046435	3.7306044897575052	5.50007512294926	5.76427449853863	4.76911867438582	5.95428663436087	5.10902853104729	6.31041631441682	7.2014890164709	6.12620761771722	7.38041062086082	5.72273826461335	6.27465468482512	4.76472931189039	4.574357502070814	5.325950914592076	5.628970283505135	5.744388468086755	4.5783342936189	5.293983534856995	6.331741811850905	4.644842049339225	5.51348764164527	5.58229573407151	5.939428083706325	5.703438576215586	5.628493425655095
b0211	9.09599370588138	8.32532625213763	8.873739680860105	8.80636461288705	9.66567976962961	7.49890126173675	7.24765304194675	8.85464997972237	8.01971064814061	8.38012889455453	9.62904683427394	9.32059951909099	8.70438776403577	8.18448793172104	7.74408745482943	8.92770849583975	9.81764866295003	8.36668754179749	7.67226118053006	8.515969784706655	9.51208945613832	9.45502939241325	8.728877413283035	8.291368609942715	9.817563928949545	9.0479168681189	8.35939877387061	8.75933244166757	7.307423240702205	7.91860487626714
b0212	6.159786281314815	6.47635270461355	6.87605090838656	5.23067818967713	5.508017228249555	6.01781421538219	5.69996729137379	5.68754703040062	4.90500070620219	7.04162745068304	5.23257520121785	6.94356797530016	5.88957933760795	6.15901353604774	5.69617810962365	4.96345026200739	6.56751054509262	6.175810626147295	8.78883093963021	5.17968602417198	6.867367525679705	7.049746130877975	7.572290673765719	6.63798933541093	6.922549564592485	6.50833449555018	7.73753127064882	7.170272510631346	7.30158928641457	6.27989202610696
b0213	5.4390693821996905	5.477218160992435	5.394675393653435	3.912018466122685	3.635442909434255	5.89629144643222	5.56935486129078	5.53454762344722	5.67324776181413	5.80794675193177	5.3686237814325	5.64020213551967	5.48015952310444	5.93136537693638	5.04733359651649	4.92222414449816	5.39570459370965	5.344587309070345	5.73970780562471	5.73425242392931	5.912916689428235	6.06395407047434	6.23119341041879	6.408857751273574	5.550778266441615	5.28231459354701	5.52123941787028	5.670340219971054	5.346529388712465	5.229896922927875
b0214	5.20670618139241	6.364928391901859	5.306466413865735	6.34882348944672	5.66212462698417	6.47547033796762	6.22365489782772	5.77165620717143	6.09505600949634	6.02067014785977	6.32397445805137	7.11249447823053	6.34230762811196	6.76588925139381	5.27717825548649	6.43132666412486	6.25437404175841	5.655581114926475	5.361147697284925	5.967153345616531	6.6503169547975	6.504186433439135	6.390673806355775	6.891039675116775	6.116260422727731	6.01297432118569	5.52145131281256	5.688336328592776	5.57500482463032	5.699368461167754
b0215	7.26635777473526	7.56483922150258	7.45040906720008	7.174968662154275	7.269875857098355	7.74017381469318	7.33148033820205	7.8384349134758	7.45786946765412	7.35792287675763	7.14348899615315	6.88802896644719	7.12122556749396	6.54176693209695	6.35492749995648	6.80516063193384	7.51700814097981	6.737938628360579	7.251364881967325	8.871145120685469	7.46461023979135	7.606895218183605	7.66954967900739	8.128077600057889	7.2841487290048	7.23653357587582	6.89631275847122	7.3504584151067345	7.252133403618799	7.11201515184503
b0217	2.191608605183525	2.040414427919405	1.0111980898218471	3.0319363952604403	3.37030305240437	2.05970071949196	2.512933545814	1.63468483508488	1.02725323845545	3.37755336845637	4.06311320800707	2.51031232568358	2.15725496174045	2.70534507270993	0.828894312100616	2.36450425849306	2.25727429338036	1.8988761848076399	2.36979539216057	0.973878472592297	2.784863492584635	3.001244186749335	2.633452705449195	2.09395846774192	2.5511926708233954	2.53884176983761	2.88814588341145	2.868501933124405	2.6282816413439	1.998198564366255
b0219	5.00717129246684	5.92372320985506	5.709289698905415	4.69038687620303	3.732906292565745	5.86466232486342	6.00428473396421	4.55068597965655	6.20301914108491	5.29654592013358	6.18533826824768	6.40020138392107	5.46075252944886	5.9033558196299	5.71263663742441	4.77820418357532	4.92549220655248	4.97338893669883	6.068968470776184	7.18540317099602	6.0097236904770295	5.788417280748041	6.22782210623952	6.455533398681345	5.537368148233705	6.10962766473869	5.54514016536976	5.016120063805035	5.928982065629005	5.980443619197915
b0220	6.79887414731533	9.259537652580565	8.24968453489624	6.09881507810086	6.002572524917975	7.07817389980021	7.15026845529908	7.53316397742426	7.4129794145713	7.29914709122987	8.23342136367425	6.21687563019194	6.26088334789874	7.27495846951626	7.06051518344914	6.86002522843831	7.57361234962698	6.791898267152615	8.04883569936157	10.1695907352184	8.51642317361327	8.23581592248626	8.877065433336426	10.806659963630551	8.08715839349356	8.26631949186285	7.65540744185211	6.616635908826895	8.69010805839146	7.73286162665806
b0221	7.974146450128365	5.438774428875815	8.52045952786233	4.713515116434995	5.759093278246629	3.87956699035737	3.504705480762	4.00223282554385	3.20776697338439	5.52348638759302	4.52645311310123	3.95105081818938	4.84982970973552	2.80246840332607	4.28420773807005	2.77429731211022	5.5333905202455	7.077945769896161	8.81168412464216	6.354343349373805	3.52648466732243	4.322920827104426	3.826934673664245	6.90656084706715	7.3554413314295655	7.90440602567034	8.29532775852167	6.619554739504265	7.025502412277385	4.37717512803132
b0222	9.732169762523124	8.421060058942905	8.918677175168686	8.665214116257275	8.624673818354795	9.80070961920776	9.55686224542522	8.61884174300181	9.28832665314214	8.64769495927549	8.13764492294242	8.84810232658225	8.56786982152268	8.28047623368983	8.89186200335996	8.5551697106542	8.48717781098854	8.567945772598875	8.295845235061655	8.128676770486976	8.50378027628109	8.605314840279366	8.724937942739425	8.71829628640454	8.865116929180855	8.51479503286639	8.60296300839404	8.238338832328775	8.405900408604879	9.097837673097596
b0223	7.37140361146033	6.989743694306339	6.681389391632679	6.4004876291461095	6.591455001267905	8.1825287854169	7.75892325372334	7.1136857049699	7.76409923112183	7.12225646545951	6.47794738635437	7.34332653367101	7.06024155366468	7.40962934856922	6.83058838114992	6.53665905011114	7.20508446447851	7.020772727739085	6.836280321171619	7.05137043064886	7.420956717608915	7.457320291556445	7.820194579404335	7.35917487331122	6.844803817488885	6.81252212494809	7.12728038965146	7.1932621151326	7.0650102236937595	7.58571098206673
b0224	8.103247346219435	8.213668085869955	6.775144185624845	7.975330089431255	6.96595988986474	6.93077008112853	7.17134199431411	7.78683336300328	7.0122853465446	8.76097411809028	8.76724608731916	8.71257785209701	8.74477974375733	8.17522432496655	6.99779347791307	7.89224939433129	7.67253110735022	7.90444141019265	7.32432598082537	8.016270040062585	8.693460113061255	8.954105267412634	8.693594866501176	8.930230982739829	8.471662871270285	8.55241262792059	8.82319080094093	9.066964548186476	7.658775337151216	8.472262634192504
b0225	4.45636634936157	4.913339601165045	2.80317386704891	4.02003267765773	3.3000706397383297	4.87484251358086	5.26646510287142	4.82953816240178	4.93854324528272	6.59003374820791	6.8779083845549	7.0141223025273	6.02674667082438	6.53474497542244	5.67769255595429	5.61803579685492	5.03917644239795	5.540527761335024	4.93013371778387	4.924984456617505	5.43673468906653	4.983136478268285	6.260549690255355	6.910113388990245	6.063823288791079	5.91080473383779	6.22161072746492	6.040745723456035	5.699813568942285	4.982712326922615
b0226	6.014964096800565	5.974086263275655	4.3727721089554645	4.808390760726275	4.10273899690597	7.93173903983198	6.71016258742177	7.1245856328732	8.14044215016553	7.05170521798871	7.19373052510526	8.00562405386264	7.33168360133529	7.4084641794626	7.63817770845128	7.29290925618591	6.22536820856984	6.53292843013857	6.8561751955790005	8.738477738930776	6.446442530397035	5.79711556541901	7.041878887253805	7.53886459491347	6.482599127896055	7.35389981727817	6.88450627532806	6.2506448006246895	7.389242762317959	6.728741228338601
b0227	3.106898027254415	3.620894069649565	3.323726054769785	1.974884587558825	1.331771005971264	2.68576352489639	2.99802941008909	2.53936610720056	2.60333261557645	2.27141801796583	3.60866725544908	2.38387860151757	3.65591717422753	3.45883671689524	2.74303267365385	1.66645660130757	1.98971505744718	2.7115064143903247	3.8444343649841253	5.19125852327603	3.28269182806599	3.383861132779085	4.016119632979	4.9141612315379	3.352656034262065	3.83135708150984	3.5071853629723	4.013836166984565	4.386404990948065	2.7876906111832
b0228	4.040797234338325	4.43032880913057	4.0472485555298405	3.169998008735635	3.1258410383831903	3.2679712995807	4.19572647381153	2.68551149635811	3.60742094017263	4.7727639727126	5.98777726180943	3.98341838532387	5.25226013590575	4.67492897940107	4.3638796459192	4.57935051684604	4.5913627053951	4.94630128582086	5.64597149207443	4.23125375777837	4.98510824768295	5.157802116010545	5.517584830943354	5.68306594360851	5.144556037853166	4.97049307903539	5.9660365344558	5.0464105217604605	5.3029465680888705	4.906279513458105
b0229	2.5495401694826496	2.4075649106770802	2.8685555047502147	1.189434765145065	1.0710371382411799	1.44341364405251	1.17692982038646	2.05779341681377	0.562349674413231	1.65831020018788	2.41401415982901	1.15865950004344	3.10888678394541	1.62036882638174	2.29895804671269	1.94789148020175	1.93396586551905	1.78988923027641	3.0811930154742697	2.74327882054874	1.76539913611487	1.733939332076555	2.47132944393862	2.3118367281366448	1.42421297441249	2.87798391810349	2.78244423876912	2.40126086500889	3.1054318957912903	1.1926846133909752
b0230	1.99564598578286	1.89627181971822	1.6581503372395043	0.897748768871945	1.09493482655325	1.99822369888287	1.60374810101533	2.19578489923304	1.95534428697767	1.06007382663677	2.78278271765637	2.55669768246209	3.15626040996555	1.85181380759151	1.77453101357346	1.65860269874567	1.30685501443223	1.989714246800625	2.01290243612387	2.3841574873275047	1.843616723425265	1.5661207845403826	2.422694070769185	2.828652889875975	2.211498162431245	3.08794448662427	2.009305298977	3.417322422842715	3.22983742875283	1.2909839957462395
b0231	5.856124168783295	5.195977652864235	5.326829790640885	4.04219259771478	4.47403517077603	5.25204655953956	5.02445827183043	5.4464555433338	5.43479567635719	4.50831770712158	5.76439699520455	4.99901009969561	4.90007647550901	4.06166374162317	4.62636890248918	4.31648440425248	4.77565354030101	4.56548333781204	5.191678530495874	6.15958243562152	4.647893139805705	4.928670442127659	5.066586211152815	5.614672032330525	4.598219851284005	5.53062749887166	5.24184776741521	5.25632025563415	5.640129049895605	4.345946847629925
b0232	3.00361141806359	3.5772530879538653	2.81959591244788	3.41041547589949	2.23476561408919	3.73303755211906	3.76122567187508	2.83325538696181	2.70909062644779	4.77878810633733	3.4675627045484	3.31488280012103	3.59440312510833	4.39841961944339	3.74700476540663	2.98535318308422	4.01166586288446	3.6374393901803153	4.29326322132494	3.6169224618366203	3.6257392545755547	3.9828448858000898	4.59594463811463	5.061805370420805	4.1620621865664305	4.0912093926434	5.00265281791278	3.89484578955962	4.4790093261048955	3.268471266718775
b0233	2.91787695103993	3.6957454276048303	3.57596510575837	2.95906170568754	2.7662079502583348	3.5569875010667	3.12413328933418	4.0055552249873	3.1423708416732	4.03569086848453	2.84479596149871	3.95637820752211	3.1970164440706	3.89024596234153	2.48084653319677	1.60462245595285	3.07704965878417	3.558604381857495	4.45945485545799	3.7203209325268203	3.745084974693565	4.05357244890346	4.317989445563359	4.75960077865564	3.68747085379729	4.47888653237963	3.49922990168394	3.95052793377558	4.366179409204145	2.162295889343075
b0234	3.835823595562085	2.784881977228385	2.174383378714195	3.36648108547366	1.563558069275725	0.999133520706806	1.23887544423289	3.16384439961158	1.63204847654967	3.77234553499254	1.66875379460642	2.99632296540576	2.53584863558259	3.6221075136322	1.23004393013296	1.88657758858496	2.34944836739006	2.44717965045259	3.537069131518985	2.8479483737652	2.605533493248095	3.2694202131964953	3.20832515639901	3.46037425423699	3.32810524001624	3.51414741388897	3.81945734225446	4.023831418337075	3.843106798969675	2.315849596786115
b0237	8.40925194022892	9.429239287656099	10.00106234362175	8.974950215071164	9.4562401181152	9.56773143073679	9.65728634683668	8.74762517288923	9.56304000446996	9.04346175939215	8.56764297474272	9.54153541332421	8.67881175729199	9.51916473768841	8.95654566385597	8.56397414558068	8.99966328575398	9.17135847370305	8.947820255413394	8.596559477404735	9.401114785718566	9.49174630764462	9.691589860063779	9.123139115225745	8.52989234278176	8.39972807090525	8.71918107344847	8.46753964724892	8.400664118677746	9.787994738169104
b0238	7.6306055747352595	8.21192309802675	6.308943259989215	8.6085323584504	8.60585221781794	6.7410681020544	6.41905755209968	8.50306605772128	7.26995475514423	7.78547369647975	8.74497949848272	7.01777887644509	7.340239565451	6.48324245647057	7.13401305106727	9.01789430007569	7.24216922774074	7.342887109355875	5.15425177385845	8.572183442412735	7.745446037032496	8.128980158791306	7.06549271613283	7.8637565692821045	7.783903349574246	7.61077554469632	7.15400038665775	8.337494197649505	6.83988323711339	6.751266814387655
b0239	6.08193985266453	7.023692001036935	6.750108316006445	6.824653282611385	6.5716764307966145	7.95270324484231	7.61481929728348	7.01406916725772	7.83763039264002	6.3819940985217	7.44388422212076	7.25893962398445	6.70280699276527	6.82332842173639	6.65161855185803	6.22969071402537	6.8156104848349	6.55569912686638	6.5297857808284245	7.64376056119967	7.0655715321242	6.867882203865115	7.26096792499325	7.29028476580257	6.537424394792366	6.72056803326898	6.65830650231014	6.68294999677014	6.957040910287315	7.925477365627415
b0240_2	6.889584448480055	8.00066150091385	8.504289057950995	6.6998060097979	7.57242607509073	6.82015186357131	6.12553573027953	8.13164386394694	5.77424634671254	7.92750391456789	7.64873527006761	7.03826837021253	7.68709843466792	6.83353677998385	7.22940641097091	7.00988459691799	8.12906447161831	7.595620467886651	7.983028950983625	9.176802901145354	6.677011097213695	8.07334724615434	6.877718172966535	8.478528645158846	8.653626464059617	8.68501855869951	8.53452337944208	8.538621474736004	8.20147821110251	6.47940655239746
b0241	1.227781770580715	1.959318695346985	1.983861000491855	2.5838420125303	1.5718268082779745	1.32279692998278	1.73847567374386	2.23415536472479	1.487264028646	1.89521777272108	2.09636782763154	0.999489168528231	3.12598040515902	2.12565334331174	1.1083832117794	2.99130361001641	1.9317161869167	2.030304246901515	2.455768158237475	2.539198982252755	1.440753141841245	2.82115037247351	2.953127172871985	3.002674319133545	2.760342703941975	1.69550515583389	2.52795989511012	3.159071858733935	1.65259746431168	3.124617660123725
b0242	8.386246757223429	8.70527863238565	8.44906138109821	8.765494493281786	8.41914623977142	9.82019677531017	9.375755712214	8.81767500037624	9.61585193282586	8.56739460750988	7.28455924518248	7.88354393898535	8.19632065293609	8.20582776674425	8.0841357050688	8.07656471340868	8.24764448349829	8.116206690582516	7.60256074902452	8.333498377082975	8.516774468426789	8.76608098211614	8.714365547238405	8.15029870584979	7.937151894931815	8.10621837068658	8.0860053792509	8.238970170170116	7.7825253702686155	8.632030771548065
b0243	7.178567055234955	8.520511865412754	8.146939984199644	8.534698363282331	8.009610172480976	9.13150497102787	8.97899452087747	8.59426573974366	9.45315364679715	8.12829855284826	7.32069569168596	7.77467769287316	8.11396428070578	8.37717891139366	8.26766300044472	8.02196062966691	8.12102394587216	8.138681929755116	7.5439824076829005	8.950906768377784	8.051494442823959	8.45271427264203	8.31686734224563	7.958568056331275	7.66120044011984	8.04776277052554	8.07111673717665	7.9615331511632	7.92180874887035	8.38306531352908
b0250	5.18660147486044	4.74742303289861	5.31476262538763	4.350591399473425	3.979466635758275	6.85265151828056	5.71009270804981	4.5923064809332	6.18990908616908	5.64493058371485	6.53561324317478	6.95118434809439	6.11943676123162	5.94608843169192	5.76581909042828	4.50847835451832	5.22807192240369	6.36030709996428	8.391737406671464	7.165828308389305	5.602799168496855	4.5698588946418255	5.577632257588455	5.836949374149805	5.5334136573864	6.20282415607893	5.6106749271505	5.418833371703995	5.877105286451935	4.9349558894807455
b0251	2.6391635077482203	2.7511823547875203	2.26798229301288	1.374982255933655	2.1586633503732653	4.06991640421632	2.15999519133072	3.01930727007596	4.13125401102442	2.70870645406726	2.71340773758571	3.39154729136514	3.58694989118375	2.6615156748746	2.69862616811266	2.89173643642006	2.77627159344408	2.91096031315899	2.986393283577325	3.7705498419580747	2.84980232832997	2.8684680191618748	3.06259768074958	3.04372420290625	3.0544420069352753	0.0	3.49758713213158	3.4505979692653046	2.47441198530346	2.72323173386754
b0252	1.3707135939341901	0.9446279075507755	0.7609267691068945	0.717780249593485	0.955432247312212	0.351050406849067	0.459594661718075	1.18971099875655	0.581461824600437	0.998574068463402	1.48716015705598	1.54849799634267	2.10744544455813	1.76564793092772	0.0	0.58113866068585	1.70473067192319	2.04238304035107	2.47457974036263	2.006332688538645	1.393217767519405	1.18281856132637	1.70142064058869	1.9010158440047351	1.188729254111645	2.15399214808472	2.58731784946678	2.0848094395512797	1.5445092955774649	1.42833729206532
b0253	5.10243786884088	3.9280437366173446	4.405499167089375	4.105762724546385	4.482684039955846	3.92163447059961	4.34161202281173	3.60216437967631	3.79789931837712	3.25490950408606	5.0456324560884	5.11187653247688	5.15520425305516	4.00652830312109	4.64471408618794	3.96627272182793	4.15134780087895	4.212338902330885	5.478068594256095	5.667876098878665	3.610209166097595	4.145317005015335	4.48767048125982	4.1404321750549	4.582302043973165	5.82811299683272	5.84972458794432	5.520428138389905	5.28138450449779	4.597607922171555
b0254	4.01026512063811	3.02240828882198	1.714345605584657	3.38591542034046	2.3823380105758654	2.65989283450573	2.70478452251164	3.01222423798523	2.66107905479725	3.9283619491039	3.37809281489578	2.78677343706395	2.55308707950315	2.31409055390058	2.14183199959417	2.79277859769483	3.21902683580986	2.76321543563231	2.4785534637998	3.17383446607647	2.993036771786755	3.486723416965545	3.164709424709605	3.8301213352040104	3.369409015669545	3.46568659396437	3.42296292524255	4.005244340834105	2.87308557428103	2.17945720499491
b0258	4.34477381448052	4.856906755534215	4.347204501985435	4.193100312270535	3.867753983295485	4.55389755852677	4.67241283263081	4.35200596455853	4.33303542099357	4.11221326312442	5.24892149230572	4.71367139889601	5.31478272450968	4.41321403790414	3.83005240876137	3.94075225481475	4.30608976800144	4.74877326155529	5.126213279711855	5.745849733209001	4.8467098499979056	5.110289014777585	5.136944421084641	5.294447003695504	4.7623816884662595	4.82345436792961	5.96695332001366	6.08636033935537	4.764625349885939	5.257467628174904
b0259	8.90602959936753	7.401461906215695	8.378595476396365	7.800544591595945	8.251326807319796	7.90809021031038	8.84607493315754	8.31049389332648	8.52372667931453	7.45019104015402	8.13152838134986	7.23276469606804	8.59739883835568	7.21786458418818	8.12347870137883	7.58709269828146	8.46588881148186	8.814275604248055	8.14219769651996	6.891240779529275	6.7773654653296305	7.67888722229024	7.644430720264505	6.98285797844496	8.280386541818585	8.16924870232037	9.16005625661985	9.09230821657438	8.21455851655844	7.766011741478505
