log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1207	30.0	9.566223692398031	0.8267480782359755	7.54469711470302	8.957032377210515	9.881197168811672	10.2173453143169	10.7545516419618	0.08642366150113816	0.0074690492672633115	-0.11789518200194886	-0.3342545506005152	-0.27633774784412996
b1208	30.0	7.032525066353901	0.3708735548322344	6.439467432554601	6.7339452741596	6.996766369544155	7.310283435587084	7.83234948443808	0.05273689767657214	0.0027811803765492404	-0.15556429990418225	-0.19785356643126484	-0.32773389901320726
b1209	30.0	7.272521106313586	0.31754379603770444	6.74747381019598	7.092083969092724	7.164291249241205	7.458863111318092	8.16575473448811	0.043663509723200544	0.0019065020813480288	-0.02259842370416762	-0.024608767124596306	-0.10479474978630048
b1210	30.0	7.120904914751643	0.43890634883739155	6.301128789619115	6.794801686641887	7.041973218844991	7.511746189058167	7.86651929614849	0.06163631646423962	0.0037990355072798966	0.21023835696493037	0.3164403776029578	0.3083769070144639
b1211	30.0	6.853438307128323	0.5937383364020211	5.78134754583253	6.349756055834103	6.88013078244324	7.419843823423584	7.71814592677821	0.08663364428107108	0.007505388321419159	0.20546859296835804	0.41835851758094034	0.40493937284727577
b1212	30.0	5.30729455156355	0.6380389504392017	4.13776564925222	4.84675992044151	5.374433197489028	5.764799610632806	6.38526591117936	0.12021924621674387	0.014452667160922084	0.13436860474393716	0.29400389006362015	0.22160418426147618
b1213	30.0	4.659387251921968	0.7948480741779745	2.49417906613237	4.120628978420777	4.855147639176428	5.275832161315294	5.75877765782296	0.1705906874021052	0.02910118262832278	-0.09028195952061747	-0.24608955457075893	-0.17599288127593138
b1214	30.0	7.2871829521799425	0.33509090595888685	6.575879565109705	7.1087732808952335	7.26903940210106	7.434928098035512	8.15525625489021	0.04598359999437715	0.002114491468442882	0.03283741267268541	0.03773459122898791	0.07587050886863793
b1215	30.0	8.917125271226203	0.32385454946928915	8.37411525982591	8.625492835056788	8.909090396133394	9.188884739033334	9.567477387610715	0.036318268457470666	0.0013190166237489085	0.16013937230088643	0.17785095495853995	0.17888530536769767
b1216	30.0	6.558614578719381	0.9579923297984835	4.68119081787271	5.703796224571651	6.541442019993438	7.252302962053555	8.488122631781504	0.14606626419348745	0.02133535353544167	0.09876391841357868	0.3244654219601783	0.3337412413576449
b1217	30.0	4.378264260987724	1.233603858017489	2.52713462151988	3.1949359740298022	4.614861556465884	5.523284304236438	6.43072545364428	0.2817563729557045	0.07938665370115407	-0.10137661739042643	-0.42886597536280685	-0.3851373925267222
b1218	30.0	5.99338126933146	0.7179212744804009	4.80845793129655	5.423024944936003	5.88365144142261	6.430705696853421	7.577467275423455	0.11978568394339485	0.014348610077786884	-0.19536292191403354	-0.4809800271114188	-0.4454333101320033
b1219	30.0	7.655501217960823	0.6674695411494878	6.612215404817575	7.1506805467693875	7.639189100777915	8.192211351860198	9.047186941769414	0.08718822218766233	0.007601786088245173	-0.1218597969197899	-0.2789330524354006	-0.2943597748774428
b1220	30.0	4.886668190131209	0.5909322367623198	3.5464253512078	4.5218218962120575	4.90284931069254	5.226776346629825	6.2572599803914954	0.12092743230566122	0.014623443884040277	-0.16961767446046597	-0.34372954579203846	-0.34842585597738124
b1221	30.0	6.970705770913634	0.4709273974073099	6.19395696367066	6.5806704027051435	6.874832275386311	7.259478567092982	8.16320759906147	0.06755806555088417	0.004564092220977562	0.28108790833898056	0.4539460050059419	0.48147736419862897
b1222	30.0	5.79716172801693	0.430326214543601	5.06443762174288	5.51259124982059	5.767734058259345	6.035534384953685	6.68672543093065	0.07423050015387535	0.0055101671530944875	0.19331737215050704	0.28528357182357744	0.26209812154620377
b1223	30.0	3.6957499397837	2.1130412481930514	0.974810080668885	2.0480567002749366	2.899237545166512	5.609345686659306	9.08758995798212	0.5717489772364633	0.3268968929709419	0.027116216325139716	0.19649212165932575	0.27455779455688917
b1224	30.0	4.954377836285213	2.1702865494193024	2.39967612539699	3.1700545635725472	4.453621608483258	6.772477096048609	10.69253299077055	0.43805430694534614	0.19189157583336752	0.036429849800465264	0.27113309819900716	0.301702082187311
b1225	30.0	4.668829988296095	1.6119656475422985	2.60096359761212	3.75346418832821	4.08745041979431	5.022216279767278	10.5889124012304	0.3452611578453707	0.11920526711672598	0.012210453144748282	0.0674987361294725	0.13416397902577323
b1226	30.0	3.9231629601115796	1.5912242703702162	1.88377855096309	2.955819538992356	3.585311506312798	4.2005237729463545	9.606093459108225	0.40559729140717615	0.16450916279683778	0.00358540457857922	0.019564900351113124	0.0847702753048418
b1227	30.0	4.0705709803051775	1.6402886562449412	1.63963485090802	3.2397673690840776	3.5671300510959125	4.71093043179097	10.028850750026017	0.4029627942077959	0.16237901351575446	0.0014977514617957777	0.00842496510591969	0.12526421258956935
b1232	30.0	8.087541185984044	0.5600257067384409	6.954273490096645	7.653282861463113	8.061358434329716	8.479541830246518	9.25003204871802	0.0692454843641455	0.004794937104825119	0.13050227976876855	0.2506306258162055	0.2794526660968013
b1233	30.0	6.115686540049581	0.5728265886593734	4.82239624638781	5.88765244854369	6.184375735768363	6.432539328172508	7.43641952198362	0.09366513226407601	0.008773157002046852	-0.0193907763199472	-0.03809135677845972	0.05317610445631808
b1234	30.0	6.963088383813692	0.6302833964377955	5.77270895833969	6.505852883476415	7.020115668059475	7.4342527623059045	8.044801398259224	0.09051779349849191	0.008193470939835624	-0.15803320339671345	-0.3415798845396041	-0.43008121302955166
b1235	30.0	6.817265431186645	0.7877065423886087	5.51611000903159	6.292789986516735	6.6475268224841795	7.3467973299190135	8.638810366914814	0.11554582263808039	0.013350837129110728	-0.16953841140972534	-0.457973806202726	-0.44432083932747785
b1236	30.0	8.746805688126106	0.5097773724760863	7.47336139228969	8.441171716632352	8.77701998106275	9.128366681863886	9.600429279183956	0.058281547647516085	0.0033967387961896882	0.10677544601985949	0.18666376700845755	0.1793302936895078
b1237	30.0	11.969618853100318	0.44939552304172486	11.1757359054222	11.690952659406912	12.095283420319099	12.204364313845662	13.0870567057706	0.037544681126193455	0.001409603080867547	0.0012389813914931978	0.0019094205946898891	-0.05317610445631808
b1238	30.0	6.036440887822838	0.7971814022656857	3.99673142502056	5.471030094235248	6.035067981846302	6.472314525038508	7.678264119352065	0.132061494029341	0.017440238205261673	-0.040458685160997855	-0.11060557055374398	-0.03537657158391035
b1241	30.0	11.272824358928085	1.6294400298801712	8.84379170475358	10.030693095560403	10.734018147649774	12.345326428751912	14.56097633773895	0.14454585452576962	0.020893504060584954	0.08114660744583575	0.45343686525871846	0.5371009044249031
b1242	30.0	4.544693315830768	0.9981050163671582	1.17989270893184	4.119339911112635	4.711267937261215	5.301063684331369	6.39236589886406	0.21961988345625144	0.04823289320933746	0.03998458188702518	0.1368601067977896	0.2527533667881897
b1243	30.0	10.97570343744608	1.4304521235263672	8.71256301850795	10.078878735786299	10.858759505003476	11.949935901581988	14.3994230919406	0.13032896995431364	0.01698564040935239	0.043077514963437785	0.2113158368189638	0.26766047556883116
b1244	30.0	7.880819530122322	1.6047858623090976	5.52699388605349	6.877550826973149	7.461581531920897	9.190144583731149	11.3006303542497	0.20363185023781263	0.04146593043127496	0.03142491401436519	0.17294151730461277	0.20002225065368182
b1245	30.0	7.7359481220879935	1.4982760868348886	5.71003295119791	6.552722482602533	7.415480740121804	8.893300985700463	11.2358988873816	0.19367711147867575	0.03751082351072339	0.03438527954395375	0.17667393606556225	0.19646234407920027
b1246	30.0	8.056671205888282	1.4242234827810287	6.09343722772741	6.9180990558114	7.75396052761295	9.122567462037727	11.7078349126288	0.1767756740203229	0.03124963892533946	0.04145179144141225	0.2024554740394869	0.2730003354305535
b1247	30.0	8.504964069468407	1.4244965524437088	6.36920634905365	7.536736430641299	8.081151617373951	9.56300096217053	12.2140101361161	0.16749001416213452	0.028052904844032025	0.03635353535405278	0.17758902864357307	0.27923017193589617
b1248	30.0	7.460227383651479	0.6926044320335005	6.193898342280275	6.978774061559427	7.378977253173395	8.036954588627111	9.00362935334854	0.09283958737655777	0.008619188984249506	0.08210033000534589	0.19500163211779303	0.29302480991201224
b1249	30.0	7.281015091703578	0.432313667771606	6.39649308336273	6.950249310332694	7.2620681302662025	7.542496568716225	7.978151926867644	0.05937546651485587	0.0035254460238567705	0.2804047573428387	0.4157118658670113	0.4903771306348328
b1250	30.0	5.1252343149063595	1.0193345569592005	2.4194184587895	4.4840574766750025	5.059283788434319	5.798063857713949	7.066355323397475	0.19888545466000304	0.03955542407531612	-0.049140570090288785	-0.17177700067217122	-0.26321059235072924
b1251	30.0	8.01504926205183	0.6676411481702952	6.565336834104739	7.75063078409905	8.099125279285396	8.445902267152945	9.2564164846657	0.08329844600348481	0.006938631106595475	-0.03509179413061218	-0.0803446097117957	0.1366114147957293
b1252	30.0	8.056311977847393	1.1201739408092142	4.44775970155392	7.745815631340197	8.16768903498209	8.732828141717834	9.70785271129095	0.1390430191742052	0.019332961181078395	-0.08025597304206612	-0.308298141755439	-0.28990989165934083
b1253	30.0	6.330244474722636	0.8838150974915374	4.60779694148464	5.565186647662305	6.48935306878665	6.988490711367703	7.632616555528035	0.13961784588584353	0.019493142889803153	-0.06808029977310047	-0.20634357593295705	-0.21693180688246916
