log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b3942	103.0	8.734739793046929	0.930198036162279	6.03082099100568	8.219248642084953	8.57392128030155	9.14094588260842	13.3580372932069	0.10649407517585582	0.011340988047560834	0.04614946024291252	0.15112221680186533	0.10661621419413544
b3943	103.0	3.647909502629716	0.5348847299834195	2.28523670184121	3.280874362900115	3.61957691302301	3.884602187119852	5.920597760744984	0.1466277410658982	0.021499694450088095	0.05761883078628263	0.10849529682777546	0.0691058477929638
b3945	103.0	5.61041266742886	1.771343724015549	3.10434237877792	4.4390163898324575	4.93477811448571	6.218281940495375	10.009327587234	0.3157243199415704	0.09968184620256713	0.046777509437773215	0.2916931358275059	0.17113074920358837
b3946	103.0	2.729782293038599	0.6290711487501713	1.4426590882602999	2.3481597116421824	2.7039285731910248	3.1141594124778003	5.14049273582522	0.23044736950430367	0.053105990111453075	-0.03217948028915794	-0.07126315809856822	-0.14070506401142277
b3947	103.0	2.069599695840025	0.675499775203066	1.018757312850093	1.5380715787761852	1.93667036639844	2.38379361181611	4.56864030491225	0.32639151260064764	0.10653141949773873	-0.010435765973224678	-0.024816230336510554	-0.12380068512667808
b3949	103.0	1.429495225371346	0.68690204000915	0.0	0.9076963870268622	1.333559994987595	1.861560316582855	3.5295919406567897	0.480520695569802	0.2309001388708863	-0.08311219517001889	-0.20097675540368967	-0.2735510746816923
b3951	103.0	3.122531500431333	0.41576148006056907	2.00855292039445	2.8726385134659878	3.09816955871566	3.351718550081608	4.516960743578335	0.13314885054102338	0.01772861640039578	-0.14444395158757123	-0.21141212046940389	-0.2154457047659681
b3952	103.0	2.5874444097752716	0.4792059757828125	1.08985027074976	2.2815401638118815	2.63255487243966	2.9236273839947273	3.72522334410144	0.18520435607133803	0.03430065350779896	-0.15917707015752688	-0.2685276450947885	-0.2923392098879014
b3954	103.0	4.807019070858374	0.42224167621858305	3.637654967752975	4.518355700760388	4.87063820094198	5.05742261350297	5.817046013544445	0.08783856897476064	0.007715614199533782	-0.10146797400595135	-0.15082604995381613	-0.027690668725433003
b3955	103.0	7.143462397304752	0.8172996806421137	5.067447776422259	6.518273704974567	7.365991932789189	7.775664872591535	8.63434226128213	0.11441226049576227	0.01309016535175016	0.055815174680066075	0.16059051425282642	0.19047906850539326
b3956	103.0	9.921467494393474	0.7686774156968644	7.96046466195701	9.623308322319303	10.1621803385214	10.461257224079825	11.0032048551755	0.0774761814349779	0.0060025586897456155	0.1140432226619179	0.30860280836536946	0.39261216299955465
b3957	103.0	7.965158027452544	0.6377809052383953	5.9389006183959	7.589379167490428	8.00518508997979	8.352310287184409	9.23990206451575	0.08007134359923973	0.00641142006578751	0.1127149734285194	0.25306926103469835	0.40016915628916117
b3958	103.0	7.842281597037677	1.3167681129975868	3.7274814127614047	7.425684747773275	8.1071050626848	8.680006844046742	9.88585258360361	0.16790625237111856	0.02819250958531375	-0.0020235955064186193	-0.009380355090470988	0.18156005898335775
b3959	103.0	7.927883344113483	1.009337573276542	3.829768067872045	7.598500971177733	8.12570951845786	8.62634095221365	9.797778477639815	0.1273148871477761	0.016209080489450967	0.012367759934856606	0.0439454340711523	0.2920591178401035
b3960	103.0	8.248062102875753	0.8672260202977388	4.9742539392191745	7.862020058890665	8.420280522835204	8.793285343160152	9.86097424862632	0.10514300322682747	0.011055051127556654	0.05630864303382397	0.17190702829544144	0.39816457594707805
b3961	103.0	7.802862001268786	0.49745791169832054	6.69623972267594	7.476442844620245	7.7799419806752095	8.11935206453422	9.36192023034862	0.0637532627922205	0.004064478516653928	0.31784126782909666	0.5566124268982661	0.6058775433934489
b3962	103.0	8.199143321957898	1.103140039646871	5.43784493858451	7.445339351111995	8.193840464873546	8.934232644091145	10.7764784211064	0.1345433292637515	0.018101907449374254	-0.07297447196811171	-0.28339219211070615	-0.426624124803721
b3963	103.0	7.873477927545956	0.5066441933332952	6.928092403910725	7.480843066085048	7.74205424309423	8.35480698692143	9.230314711558481	0.06434820774193858	0.004140691839599685	0.04328465952647773	0.07720107479780541	0.13718469141066858
b3964	103.0	7.101619176850232	0.597470605527297	5.78174313234219	6.71988677203689	7.06158917138644	7.4846609641892154	8.68461796118733	0.08413160303989886	0.00707812663006312	-0.17797899781921422	-0.3743445993579602	-0.38062861695455374
b3965	103.0	7.0875301371179935	0.6335767408163767	5.49935087468839	6.794151639865725	7.2548639333479	7.536258995840512	8.268553344606644	0.0893931635645938	0.00799113769208622	-0.158611484228732	-0.35376928675401564	-0.2941131261906215
b3966	103.0	7.197010550023383	0.5031086032891094	5.000282548204581	6.893150414914885	7.21114229959405	7.55860879609382	8.380618391484514	0.06990521964532549	0.004886739733661201	0.03511572261584911	0.06219416265400759	-0.0075350252858576135
b3967	103.0	6.775036819635949	0.36962711510800694	5.14760021082056	6.552094103843075	6.76632948431027	6.951423844751335	7.649939399191	0.05455721126661988	0.002976489301190595	0.16887483823831959	0.21974299531192695	0.1393430477789937
b3972	103.0	7.018403137938056	0.4304495515028976	6.03673401801682	6.736830589006027	7.07151664466432	7.34039632607389	8.011050870231545	0.06133155121513294	0.003761559174454475	-0.2581445470313413	-0.3911753560918961	-0.3733846677183684
b3973	103.0	6.100942326147082	0.44417067741908217	4.75665259175333	5.86511992304526	6.217154208350075	6.410805878621888	6.86355698177784	0.07280361846980261	0.005300366862296584	-0.207635163509005	-0.32466618670712344	-0.25761328796189725
b3974	103.0	6.975803230222174	0.556059102137946	5.28041467987852	6.682419921185465	7.03986201820816	7.390616375620098	7.855291740805679	0.07971255549882188	0.006354091504152759	-0.1789945728756022	-0.3503862772299444	-0.36256542587205687
b3980	103.0	9.191402411475595	0.8538530350396817	6.07359962027182	8.540449607261355	9.20956523186529	9.908137255426425	10.50297259457485	0.09289692658583136	0.008629838969093341	0.07995230598983713	0.2403257974361234	0.20384110678563497
b3981	103.0	8.975814293792054	0.497426799095076	7.78340267892408	8.638314689073983	8.970693026108101	9.214947199919445	10.351823064427151	0.055418570707184915	0.0030712179792272546	0.2125278349479107	0.37216135027319536	0.3586386452019489
b3982	103.0	9.263971864564038	0.46689435344335606	8.12672207592714	8.97504011373451	9.32207042709466	9.505042522397964	10.5421698779517	0.05039893905866564	0.002540053058239093	0.1339081505019257	0.2200958758143277	0.1787920905110019
b3983	103.0	10.93979472272562	0.8514622853531965	7.81449508478276	10.548325777161299	10.926031373099601	11.5954751726893	12.3345677354903	0.07783165104409354	0.006057765904249546	0.14243916375686377	0.4269540158180463	0.5148311518563151
b3984	103.0	11.791046272064397	0.7301433210081806	8.9284643421854	11.461774669533124	11.927900625661	12.254467879051301	13.07279222961915	0.06192353962158998	0.003834524759266625	0.17185451999171544	0.4417284255486252	0.6013686106239962
b3985	103.0	12.472650797827416	0.5430550473485708	10.580903874643901	12.132759904983448	12.5117717297885	12.789623109455876	13.5076548447815	0.043539665797679865	0.0018957024977736534	0.29477580623817645	0.5635363850635182	0.5801969470110362
b3986	103.0	12.239363479236097	0.6085758890268492	10.261025534124201	11.9565791130169	12.35777966242725	12.599831248327025	13.4214063517868	0.04972283812465325	0.0024723606311704703	0.14373507130425578	0.3079383385857098	0.3365333414296625
b3987	103.0	10.71048508846595	0.48666273657851183	9.6194213016978	10.3784366878733	10.7372595724396	10.984534364024427	12.338243904954151	0.04543797340258619	0.00206460942693413	0.2580589275895401	0.44211296763551206	0.41809504734822767
b3988	103.0	10.717158680637668	0.4811674997876447	9.74771653063346	10.3790137024196	10.7530872019552	10.944176206977975	12.35271592784935	0.04489692782630474	0.002015734128240417	0.32572476677854306	0.5517385619637698	0.5029080178216235
b3989	103.0	3.955805084628794	0.47939829275025886	2.467407427899085	3.6588225771823426	3.98491542114734	4.23498315750585	5.08162944622019	0.12118855264458632	0.01468666529208967	0.018231218164441378	0.03076794159709038	0.07135756817722154
b3990	103.0	8.641860706322559	1.4989208317208986	2.9793315578256596	8.571765752949926	9.05575835140933	9.40082218435008	10.3444557740576	0.17344885351186673	0.030084504784581002	-0.0017251398544566423	-0.00910309919451808	0.037697094433036926
b3991	103.0	8.551818735242845	1.4209163672165848	3.163173345989245	8.54209486536009	8.87936363025424	9.232890638968998	10.4403879881051	0.16615370498451462	0.027607053680081126	0.0031295555245925556	0.01565443686426108	0.1393540317808681
b3992	103.0	8.543458180862743	1.524939938735086	2.8746223931401653	8.500775613653104	8.870172408938341	9.337102242211746	10.8380049042098	0.17849211717930982	0.03185943589515248	0.001889913721710162	0.01014567598560262	0.1204780245596636
b3993	103.0	8.329628034441853	1.5081400337245288	2.838184318494715	8.166365875751005	8.597810762118264	9.123124032561902	10.9766781873729	0.18105730862033448	0.03278174900483905	0.01086096919683827	0.05766290551749596	0.2069166273104748
b3994	103.0	9.07553305741923	1.5372505661748432	3.42128250398382	8.962816893746618	9.450856216142675	9.90071251424647	11.756373200443	0.1693840523139458	0.028690957178293525	0.009687232226894217	0.0524240590336783	0.18023648675748918
b3995	103.0	7.916354583024559	0.6821121373094866	5.42211043198914	7.454568895120085	7.92022099210762	8.408507818578723	9.384892062866609	0.08616492984942517	0.007424395135956361	-0.2709749482504861	-0.6506855925151189	-0.6931893742932771
b3996	103.0	6.346126453464158	0.558862988108913	5.08900825235186	6.039676921357515	6.352659351488615	6.770862759364425	8.141337371875766	0.08806363885230284	0.007755204487908821	-0.1528509989447271	-0.3007183302072259	-0.2749240749159958
b3997	103.0	7.518080072042626	0.38223813559127373	6.16269878103888	7.308669513749972	7.52256069550359	7.72556531529695	8.44926665877435	0.05084251988917982	0.0025849618286816465	0.4064254419327221	0.546891498281222	0.5606673916783033
b3998	103.0	6.517542943358441	0.40927179176078077	5.56218765831602	6.193600655832515	6.521000152334485	6.793996305611535	7.68735522497667	0.06279541160182768	0.0039432637182429545	0.04772576875409934	0.06876239848109902	0.06359737085293816
b3999	103.0	7.242679485861154	0.3196384779116983	6.08439537305974	7.041823302222777	7.210275002204	7.469581991017888	8.19558933232895	0.044132627784466055	0.0019476888351622256	0.22518348191877205	0.2533855564298125	0.24424026567978116
b4000	103.0	10.620324196968612	0.6964689795125323	8.819282637996384	10.23024152382715	10.6629255860254	11.11580852262105	12.05004950533165	0.06557888126535039	0.004300589668014923	0.0610101434614914	0.14958570596883566	0.25831626408186065
b4001	103.0	5.680164220395696	0.502704733291868	4.416916995676164	5.381974534087842	5.687558999637635	5.943766056544492	6.70497147170845	0.08850179568520437	0.007832567839505658	0.08918192264125133	0.1578251012750813	0.11037274283518983
b4002	103.0	2.5180229620303405	1.651420704152597	0.0	1.5859868149527827	2.082541288909395	3.04185507728171	9.21430825794973	0.6558402083915145	0.43012637894302513	0.0006703070082159382	0.0038968864977438357	-0.01576483197557575
b4003	103.0	3.4287996138612873	0.6868741876168385	2.283621462701655	2.8917348220179124	3.33056652411916	3.9391652812685574	5.3380336033217	0.20032497228478344	0.040130094520899245	0.11001937968632604	0.2660312526785636	0.22837936697310712
b4004	103.0	3.5266078830749534	0.5148048636678352	2.330981120028355	3.2305901678865325	3.46569445485634	3.9259408640924676	4.91070618968	0.14597734727994813	0.02130938591889058	-0.06078194750369141	-0.11015482472161452	-0.0926390718089258
b4005	103.0	7.9744163580222684	1.067582560452749	4.44691764496322	7.4214041126789025	8.23992986401044	8.680815209335666	10.2991191663343	0.13387594935129768	0.01792276981471122	0.020848452793376753	0.07835407224751449	0.307315896443684
b4006	103.0	8.106754223531334	1.1772847701479634	4.34832398448277	7.481724644200315	8.453397361599235	8.918089926641919	10.42794927508415	0.14522270414103333	0.0210896337980341	0.004058750321469051	0.016821322344809663	0.23009287126551792
b4012	103.0	3.660194455264102	0.7062090984969733	1.8813255691584	3.20400217719592	3.6561597918568047	4.123133671122853	5.347898118896035	0.19294305456402772	0.03722702230449738	-0.11707474087925333	-0.2910601743223954	-0.26482428519245926
b4013	103.0	8.059714095603296	1.6112279944802597	3.73406877290051	7.4139155909635495	8.46936935889292	9.079640417174042	11.50899449117895	0.19991130893330455	0.03996453143942713	-0.0696671312685032	-0.39515838152317784	-0.25220915903967867
b4014	103.0	11.049355529416019	1.3496915690447842	7.92744401568009	10.048651764466229	11.020219647494699	12.046396336233151	13.97910209913855	0.1221511576355366	0.014920905311701713	-0.11055750618609311	-0.5253019830294038	-0.5709044814252701
b4015	103.0	11.372710955791124	1.5164132796939973	8.14758287108206	10.21520142504315	11.2196418786482	12.550340900406026	14.64398543624445	0.13333788975985722	0.017778992845611838	-0.08171681641993701	-0.4362297588909999	-0.4786498496819493
b4016	103.0	8.16641118120762	1.3725098567993759	5.09250184506124	7.012458035798957	8.069680203617525	9.248212966324367	11.4052063142756	0.16806768926327978	0.028246748174298373	-0.11543809267477118	-0.5577645213607709	-0.5817456912753306
b4017	103.0	1.2380774614373662	0.4711749612574262	0.0	0.9427735240522818	1.2578403231949	1.544667181911295	2.646601241922145	0.3805698560334084	0.1448334153212892	-0.2393626295109473	-0.3970313697116342	-0.4430452076059909
b4018	103.0	7.316286534710961	0.5020403485204563	6.38010220237164	6.94970766532883	7.261793777646606	7.690780860871213	8.5288344100494	0.06861955804199378	0.004708643745878554	0.06687314074320744	0.1181888792465631	0.13130275840691238
b4019	103.0	8.18685412920014	0.5012161453649047	6.583230475574905	7.960462959995592	8.185766942412776	8.481332440851375	9.58889467748553	0.06122206863039267	0.0037481416873845104	0.05402575134849387	0.09532616882259767	0.20215506249791024
b4020	103.0	5.384462057289792	0.4088129614577465	4.4818534946261845	5.118703521108998	5.35918510142855	5.621236151855122	6.3624460603949	0.0759245690856475	0.005764540190841261	0.2083036323460444	0.29978353138069896	0.27187052239490483
b4021	103.0	6.117481067541881	1.3684323332474622	3.61922168286967	4.961753935013165	5.93366849365766	7.087620755649102	9.17393055766962	0.22369212395410387	0.050038166319098173	0.03884661282880061	0.18713833260858806	0.13329086274618387
b4022	103.0	7.007617612436794	0.35737609819044763	6.05270792333077	6.773706022371635	6.99894875465119	7.22997197087496	7.783406768360161	0.05099823049080091	0.0026008195131928566	-0.03941790209080184	-0.049591275741344545	-0.03773004643866021
b4023	103.0	6.1655637542061585	0.9479819288515051	2.868905394998225	5.665272588550865	6.18306949395056	6.679531403356437	8.91036306684813	0.15375429833237717	0.023640384255681643	-0.012688943657617177	-0.04234594205696854	0.1464771569964347
b4024	103.0	9.982949918979305	1.3124650057897163	4.682760678048631	9.575957369706263	10.12897811737305	10.747630794961726	12.728253214078	0.13147065911795217	0.017284534208908776	0.008406598568981348	0.03884134976422038	0.3434587546114894
b4025	103.0	9.06013280547294	2.612072198844156	0.0	9.382667828082647	9.82523393480248	10.1127003535761	11.29053464900125	0.2883039636313373	0.08311917544553946	0.014505566617670855	0.1333847398652731	0.4002888845997836
b4026	103.0	3.4773353674308094	1.7588508383150052	0.337871156580429	2.1067021328443927	3.254160638232505	4.362934822485119	9.87499467391782	0.5058042013400946	0.25583789009329105	-0.006142581896732802	-0.038033495104919296	-0.010270041752590185
b4027	103.0	1.5252784819575729	1.1605495632459575	0.0	0.9454399488842787	1.2987361438712801	1.7816395457037024	6.94701240278606	0.7608771624159314	0.5789340562861197	0.0002573046275955065	0.0010512295511370124	0.025043799324621162
b4028	103.0	1.2915832131312779	1.0730587393279096	0.0	0.7102163184390565	1.0245192672845413	1.57942124556304	6.18743501952569	0.8308088309125792	0.6902433135223267	0.015919762804730155	0.0601376370999676	0.0658307037973403
b4029	103.0	3.1749467507400064	0.8696875156959428	1.39960203796869	2.5837851101651843	3.21700217267729	3.616757823105265	6.1339318869579	0.2739219218379769	0.07503321926341074	-0.1589095739827993	-0.4865187369206235	-0.5967223778311131
b4030	103.0	4.619309293289726	1.6409537353999653	0.531999450654075	3.593233809148665	4.648889588907877	6.00585541713045	9.22625650091421	0.3552379005631229	0.1261939659964952	0.004528256872580929	0.026158549775643386	0.16388130796646588
b4031	103.0	3.152476975494369	2.116741692671646	1.2721503532447	2.20568814618999	2.666896015531045	3.1328708734808375	11.5162478999344	0.6714534980353664	0.4508498000239298	-0.017746009335639024	-0.1322375642139057	-0.5217840250428281
b4032	103.0	4.202465613213997	1.4729878361302797	1.44139286122481	3.1969991136263527	4.025653749874765	4.9827699675767425	9.41170098745938	0.350505624959476	0.12285419312823286	-0.03920800960140922	-0.20331069627551407	-0.32712554382421494
b4033	103.0	4.678127790769916	1.4893778059938483	1.94343847079612	3.429592129310625	4.437504377451869	5.442404958585236	10.014157012153806	0.318370483365682	0.10135976467849801	-0.03621984480274394	-0.18990558373360156	-0.313527349503673
b4034	103.0	7.00049152866043	2.0342447827570993	2.89141252540771	5.69050477771218	7.0828379986207555	8.39712521608081	12.8786679987896	0.2905859930590273	0.08444021936210105	-0.024110609974480834	-0.17266236287909728	-0.291894357811987
b4035	103.0	4.546725881062217	2.2371369853615306	0.370786739849684	2.9596758704275503	4.63194105192814	6.085257125485198	10.5388528743593	0.4920325183181892	0.24209599908253923	-0.022242007632997936	-0.17516721883006114	-0.27525908697316587
b4036	103.0	6.383018577705187	2.2818651631256563	2.38224521830047	4.508166797702515	6.25743642271405	7.981331958218227	13.0126549630508	0.3574899767792982	0.1277990834976632	-0.033124138874974715	-0.26608527782942204	-0.3407017701410079
b4037	103.0	5.659134556887656	1.8222268701320132	2.85063432757015	3.992834673988152	5.663718971408365	6.950794944583892	11.74654885230105	0.3219974453362671	0.10368235480308233	-0.038650164335998625	-0.24793626955974685	-0.3206724427229884
b4038_3	103.0	0.8685758963408508	0.5254297423227209	0.0	0.5201445945204015	0.782348793418387	1.1504105776820301	2.29640280957165	0.6049324469355631	0.3659432653554479	-0.14799241580469882	-0.27374133671533674	-0.2830684561848506
b4039	103.0	6.459676103707002	1.1935013551677054	0.0	6.245655939495935	6.57164884560268	6.990467758403927	7.85447238096625	0.18476179548426477	0.03413692107056928	-0.0190355817393495	-0.07997888430474474	-0.3186129423715332
b4040	103.0	6.537533986109598	0.42656176100289794	5.48697126680915	6.31772615012361	6.54994579200126	6.823010745134898	7.44272693611282	0.06524811372441358	0.004257316344594009	-0.08896087798749316	-0.1335879398921523	-0.20106215431140467
b4041	103.0	7.641789631841179	0.3558065519336988	6.52980209480891	7.4093050888908145	7.664072280675635	7.817943209274673	8.671218716251314	0.04656063161581332	0.0021678924164634746	0.05676485858845309	0.0711016653110988	-0.11771005608730774
b4042	103.0	6.077751165116119	0.41041442963744007	4.987738207880955	5.792874684842975	6.073146290963075	6.371755022018665	6.882217618833215	0.06752734991736024	0.004559942986861612	-0.2453154792600861	-0.3544327511133165	-0.29967103113908217
b4043	103.0	8.276320559565292	0.44579393579040577	7.31333768838843	7.996696716692233	8.20191498999983	8.538075043717186	9.87833389529609	0.05386378313672045	0.0029013071337996507	0.21719334363896625	0.3408528573256782	0.3305800124137225
b4044	103.0	3.9744273863981063	0.4635453008884681	3.06831508867674	3.6568698230054997	3.95380492122608	4.29689121632689	5.202197405794905	0.11663197130607639	0.013603016730741426	0.09053400338594272	0.1477373073612779	0.08404409034218589
b4045	103.0	4.078237646621928	1.7291111417458702	0.0	2.892140815584815	4.09410566465362	5.12440768325919	9.015892733726854	0.42398489042886495	0.1797631873119766	-0.07331410555257498	-0.4462690013885902	-0.4421402414303088
b4046	103.0	6.19968762518374	0.7253959222264914	5.06136335871912	5.658510523717208	6.00625006814151	6.644991624017605	8.36392565589692	0.11700523737355119	0.01369022557284106	0.13687866994885942	0.34954022202159085	0.3748949679761023
b4049	103.0	6.312375418893283	0.42454854832893396	5.15965628701314	6.0491177866384875	6.36255812205931	6.54198579018454	7.376348286296045	0.06725654292649279	0.004523442566423166	0.05739336780062636	0.08577788645987876	0.009111229554838032
b4050	103.0	2.280433615936807	1.040926500378267	0.0	1.6787412129446575	2.38094122104027	2.8793849709230823	5.294271429184045	0.4564599000399546	0.2083556403444854	-0.11470158781988747	-0.42031584899094493	-0.3407702173748684
b4051	103.0	6.967309725149615	0.8353329040252718	5.19154411067472	6.352549704576093	6.965907700459216	7.453125196751543	8.967881804697754	0.1198931778517043	0.014374374095380399	-0.1264045908185296	-0.37171381926233804	-0.41029640601738376
b4052	103.0	7.645654789359691	0.4220666889694827	6.28680739371536	7.372585758035	7.7076490007983	7.966481367743954	8.41130262149711	0.055203471853956146	0.003047423304730528	0.019729026190828353	0.02931385924031378	0.00037894806466776625
b4053	103.0	6.58870065128963	0.38859378997174343	5.322997288358195	6.32392145803766	6.56984622616483	6.862015770265979	7.640961600864324	0.05897882003421761	0.0034785012126286284	0.05148686418368946	0.07043338633902453	0.026855884582976473
b4054	103.0	8.30697581857493	0.6522925336406707	6.41008468882177	7.93017304513664	8.38116753958535	8.76655048479403	9.67410126589798	0.07852346604670533	0.006165934719988085	-0.06455649115623119	-0.1482410887373992	-0.11928076835535094
b4055	103.0	5.036003795985721	1.0195369097707414	1.9501740649225199	4.210896668257201	5.04472554042241	5.927737650531425	7.24693909867838	0.20244959119836856	0.040985836976386546	-0.018433545393338715	-0.0661603961587798	-0.19022094446134422
b4056	103.0	6.985214015835756	0.7593941937500803	4.68925172620027	6.580887592162725	6.981586511015514	7.483638798253425	9.097409454714619	0.1087145207045201	0.01181884701201353	-0.1626835453054076	-0.4349077750940842	-0.36412515413822566
b4057	103.0	6.002948657033799	0.8053462773911813	4.01569250466949	5.42066593067321	6.012586170456835	6.516363165387702	8.05712675041906	0.13415844835646523	0.01799848926541435	-0.2046477794804972	-0.5801976475952666	-0.5678124848976186
b4058	103.0	6.820081766444404	0.4801726449420263	5.75895952299509	6.501324109770104	6.817046108874814	7.0388367927780555	8.471241340117764	0.07040570207010298	0.004956962883984103	-0.019907361899197524	-0.03365095532307699	-0.08080930179016685
b4059	103.0	8.250982857627555	0.3829181238601085	7.21219399542788	8.004702332334567	8.26380202009774	8.424897555755049	9.262224954775004	0.04640878916699274	0.0021537757119463826	0.0667810495056477	0.09002133179975894	0.02473048022027466
b4060	103.0	5.112690777535893	1.6360877978206985	0.68589129641098	3.93398577086255	5.01891836818061	6.179723285629096	10.55470135201325	0.3200052318848091	0.10240334843365045	-0.0065974185442365	-0.037998540314422305	0.11666108390829986
b4061	103.0	3.844153549904638	1.0709939466201908	1.17249203073544	3.15491335487621	4.006481767558615	4.69340781132398	5.949854006741875	0.27860332130769305	0.07761981064367764	-0.1650362402050047	-0.6222323818441363	-0.6402574692604086
b4062	103.0	6.380085446973268	1.0541506725898973	3.608632972927665	5.720780983219165	6.3438807459203	6.778560304566563	9.274262307921276	0.16522516529774525	0.027299355247667245	-0.10816965753953821	-0.40141575719075645	-0.4260474647053135
b4063	103.0	4.258622015346337	0.6837450774129793	2.54553499589565	3.8024112393712577	4.239069481143565	4.603843211937782	7.40785124241864	0.16055547427056002	0.025778060318244457	-0.09075868188457685	-0.21845835742627487	-0.18999577242291849
b4064	103.0	6.615383347016676	1.241047853596279	3.33216929839967	5.8561784295991615	6.97004039434548	7.55502876630149	8.60097162380302	0.18760029290758357	0.035193869899011146	-0.05984302826072638	-0.26144982853192406	-0.07815666533749249
b4065	103.0	5.854325184298361	0.4479915229757898	4.875010798135965	5.518701248955155	5.85304364686456	6.115182326262257	6.99600855966056	0.07652317028396868	0.005855795590309267	0.33376377886744973	0.5263750206134005	0.531433470689513
b4066	103.0	1.0736726135949972	0.7806973398174044	0.0	0.5142496570093175	0.998872028177478	1.46570927983504	4.4167945791652645	0.7271279251534427	0.5287150195379506	-0.17105902783172475	-0.47012675794698644	-0.4848837895533287
b4067	103.0	5.5304960447266325	2.5545226371954066	2.04758117142793	3.5242287776897	4.6310457260415845	7.367573706906668	12.25771297024405	0.46189756154534495	0.21334935736153576	-0.05709014058177111	-0.5134015072920224	-0.5484916256004998
