Gene	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
dppD	20.0	2.041239276174381	0.13273723964706843	1.7177072916152631	1.9936359860345623	2.0736972977662678	2.09661912767423	2.238439292584676	0.06502777072555643	0.004228610965535534	-1.2379943498300645	-0.4179202294307581	-0.33860054732072103
nuoE	20.0	2.412013663861297	0.18690787692517313	2.021311339409128	2.292867235419219	2.455908160400448	2.534732572400338	2.8029373735045335	0.07749038893335278	0.006004760377042282	0.7189517221178163	0.3417505969440768	-0.23325815482094112
ybiC	20.0	2.2085038131785417	0.16350424101466474	1.8728699592852747	2.114584576152718	2.2282847422360534	2.299757094058377	2.510686025607629	0.07403394100522052	0.005481024420764474	-0.9696060064690534	-0.40318676569652007	0.15500380610681896
ydbC	20.0	2.104208080596506	0.2772710529681779	1.617245724491428	1.8913281038452385	2.120370273264328	2.3062671042646827	2.658760505924631	0.13176978813310916	0.017363277064644474	-1.0860793512083236	-0.7658576198353113	-0.942061967212317
atpF	20.0	3.236962910042732	0.10352382267935159	3.0496888985184802	3.1713973569962235	3.2371847149285315	3.2966145983529653	3.4311449256564757	0.0319817759907496	0.0010228339955224873	1.0491999759925505	0.2762361556207964	0.25282174199947166
hmp	20.0	1.4342612569268385	0.2551098677981676	1.065192033508471	1.3167837262393147	1.3997124429506023	1.5103507016418287	2.2843121558083714	0.17786847867925132	0.031637195707671276	0.6391035461262392	0.41464882027127176	0.8231755528197084
qorA	20.0	2.4132380901778134	0.20305866686721366	1.911505951664358	2.2995155017187194	2.4297232360675958	2.524071894073491	2.767920055979857	0.08414365233736709	0.007080154228671702	-1.6250855013056136	-0.8392274785022883	-0.7629798999626913
yidC	20.0	2.2527306080493434	0.09637396543251868	2.004904574667001	2.211389180258381	2.2652299726007206	2.327003426955367	2.3874721221126918	0.04278095440624817	0.0018302100599094848	1.2958532968138816	0.317612448662776	0.10910462080334343
uspA	20.0	3.9061699193047965	0.19072664857691546	3.558142356165508	3.7824298107387726	3.8916960840157726	4.053618529007913	4.238122376418242	0.04882702302178912	0.002384078177170325	-1.5960304504314617	-0.7741667229737609	-0.7832959328019345
narL	20.0	2.3866918503268684	0.0841591384072508	2.1994364118938527	2.323823588474154	2.3882502364161864	2.4487207025072073	2.5222172286666344	0.03526183675354856	0.0012433971312339083	-0.944886867523054	-0.20223813088075973	-0.13243043628543757
yaaA	20.0	2.07196348317942	0.10880764973701368	1.7712376794627425	2.0075193884949174	2.0955409500337976	2.141350982808087	2.210091467766223	0.052514269976442235	0.002757748551158662	1.3504598643769306	0.3736999675922349	0.48984212512397646
yajQ	20.0	3.2637250980663994	0.06811155210724879	3.10930998885812	3.223209262753568	3.253856769714863	3.3026214458031804	3.383907096590431	0.020869267496702346	0.00043552632584891696	-1.5482692322201401	-0.2681940937831579	0.15425136044610624
ybaB	20.0	3.065135832851765	0.08120410584859968	2.9142966880707277	3.0235416678995537	3.090958032026453	3.123610462222788	3.168241840064105	0.026492824552264087	0.0007018697527570468	3.048489976201151	0.6295709916518807	0.821670661498283
ydcJ	20.0	1.1436357338837773	0.22824188508803434	0.8665529756988802	0.9579594705973036	1.1225111190053072	1.2677362667245	1.6629776235268734	0.1995756850941749	0.03983045408080926	-1.066405263525769	-0.6190127218771297	-0.8322049007482609
uup	20.0	1.4200036688982012	0.09618794325701588	1.2983858711161154	1.3509726689269297	1.4074394829852142	1.4583071904324991	1.7027342992444856	0.06773781319286964	0.004588411336152105	3.1510406902630055	0.7708264330787974	0.39428152621346185
yejK	20.0	2.159050432552493	0.06184091928086314	2.0340465891488653	2.127656006933669	2.154764949504835	2.2182320272338334	2.2422079023154566	0.02864264694722901	0.0008204012241436073	-0.6691714253312305	-0.10524349781021584	-0.225733698213814
ygdH	20.0	1.6838185003720896	0.10257375966262011	1.4160578421322716	1.6195194832504427	1.6995552632465292	1.7511699139953176	1.8560599494139207	0.060917349251094106	0.0037109234397797756	0.2361329933567151	0.06159917500997736	-0.34311522128499733
yhbJ	20.0	1.668752410918535	0.11404941693741028	1.3345060514090932	1.6589189680009915	1.6799861266446166	1.722283750652324	1.8296571459387507	0.06834412114774642	0.00467091889545784	-2.739537825218679	-0.794606877493103	-0.535741310427452
yhhX	20.0	1.929149314812289	0.05515073496663216	1.837917036917377	1.893279129493812	1.9259945679915011	1.966555547714719	2.040939159666659	0.028588111113627548	0.0008172800970451148	2.545005219426296	0.35696195453211965	0.48607989682041286
hchA	20.0	2.1955831137619617	0.25239824200315214	1.6281531407038794	2.0530779777720065	2.181182197545157	2.3531800811579853	2.688928040222504	0.11495727054062066	0.013215174050149452	-0.6715011634220412	-0.43103748913999296	-0.3032356012672235
lptB	20.0	2.419843404122092	0.0566183587147824	2.3303092604138276	2.383997372395461	2.403514831495739	2.4566932150167986	2.5299340708202327	0.023397530029561263	0.0005474444114842212	-0.46380149345555466	-0.06678383701573545	-0.22121902424953774
mqo	20.0	0.9376369761871274	0.47991215899275785	0.3540642948863697	0.4828666032405899	0.840501526157332	1.419290463821986	1.7908592463409403	0.5118315202801688	0.2619715051523089	0.3202304442252985	0.39084658369008474	0.41610245037413046
rsmI	20.0	1.7520190146837424	0.06903924914423791	1.6287477762532026	1.6894881819528005	1.7684310673301316	1.7881710587204136	1.8873635750267177	0.039405536450014045	0.0015527963029133857	0.5788592200099063	0.10163679547412946	0.13619266458900112
ycaC	20.0	2.725898394109624	0.25510337870054833	2.0791719862311973	2.607558616055013	2.7644990700873113	2.879582313633325	3.17167677963345	0.09358506511167092	0.008758164411955684	-1.2556471661554658	-0.8146400934684708	-0.6809633229450056
nlpA	20.0	2.3677193227709403	0.21504158753506628	1.634158708132566	2.3717205330592175	2.3889553573380056	2.4941714833668107	2.5684690381677964	0.09082224631397748	0.008248680425516793	-1.5100213341190654	-0.8258239804744378	-0.038374728696348386
sseA	20.0	2.428451437001964	0.1206223989065734	2.2119270344631072	2.3589463789096445	2.4270431768015603	2.5273935302081316	2.6243477959621093	0.04967050074325858	0.002467158644086051	-1.389805238955153	-0.42634763173800005	-0.8291951181054101
ydeN	20.0	1.1886906973607927	0.459717577585547	0.4312204986447247	0.8212751519832746	1.3052170534380585	1.5313597085141883	2.055716937119899	0.3867428075328943	0.14956999917842537	-0.2611202503078102	-0.30529072629262183	-0.7501883237305752
pstS	20.0	1.8731012902579809	0.11392567815663689	1.5582522743170049	1.8192585532621384	1.8810328577220832	1.9461326339643488	2.0810106882935453	0.06082195274177937	0.003699309935323244	-1.9221833602791705	-0.5569271433965421	-0.04815652228561365
btuE	20.0	2.3549569535562567	0.14129565104496172	2.0291965195868387	2.244790690589875	2.3741816167588183	2.4543648992470035	2.5628967725744527	0.059999250020935195	0.003599910003074692	-1.9839946495038148	-0.7129371416135466	-0.6094809851772978
dsbC	20.0	2.0790162636980094	0.17277337825815764	1.7952452411499547	1.9697493988842516	2.094502245303249	2.151069715054431	2.4499514033349796	0.08310342794088603	0.006906179735526037	0.9573914956943684	0.4206765849687433	0.5447706583560045
dsbA	20.0	2.808514598722618	0.10346751007215164	2.589184734593605	2.743868440129745	2.8180948073362626	2.8829949561730994	2.9689552877190684	0.0368406523929807	0.0013572336687404348	0.4211386387651098	0.11081818582187072	0.44544783114192626
sufB	20.0	1.8416762706684924	0.17549433956043173	1.430661735490271	1.7438315742232682	1.8270494373532258	1.9682069503436872	2.1882324898967407	0.09529054718000506	0.00908028838186477	-1.4419174987382843	-0.6435547122393205	-0.39578641753488725
sufC	20.0	2.059528242149372	0.23232811790916424	1.553796607162015	1.8996097989884881	2.05719037303093	2.1472302882845984	2.6361105828313613	0.11280647342165173	0.01272530044582982	-0.5181659537260529	-0.3061629243528326	0.2746426661601404
gstB	20.0	2.117333027079197	0.20932697311902657	1.6412848498495987	1.9962734405102518	2.1122641194942195	2.240790405180509	2.4822264455740175	0.09886350916076127	0.009773993443579926	-1.3859641005104284	-0.7378347813931144	-0.7689994652483931
gstA	20.0	2.2002900179451124	0.17721994932914803	1.6953516033371396	2.1349361743936743	2.2360843989582637	2.3178337267590527	2.4042732619004035	0.08054390461429112	0.006487320570516026	-2.098189481302099	-0.9456692395188656	-0.9209934887123612
fliC	20.0	0.5901419938590388	0.691650099631434	-0.22022545908876884	-0.007245819860130832	0.563658010554047	0.9318773496390619	2.1319095121936913	1.1720062405805363	1.3735986279597219	-0.21196263462629272	-0.37284446649408304	-0.5079008209810816
lpp	20.0	4.06057082777192	0.0837697231883153	3.8979851391895775	3.9987660709417776	4.052937063892335	4.120094801981214	4.230024888007323	0.020630036204609358	0.0004255983938034929	-2.657545959163769	-0.5661738587469627	-0.36343125412424054
